id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
C201201181135A,2012-01-18T11:35:54,-68.24,-31.81,13.7,5.3,mw,215.0,42.0,130.0,346.0,59.0,60.0,62.0,205.0,26.0,3.0,9.0,97.0,3.67e+16,4720000000000000.0,-4.14e+16,-1.89e+16,1.58e+16,-9310000000000000.0,gcmt,gmt:201201181135A,unclassified
C201203032212A,2012-03-03T22:13:00,-73.17,-35.77,31.2,5.0,mw,45.0,30.0,101.0,213.0,61.0,84.0,74.0,107.0,5.0,216.0,15.0,307.0,5.14e+16,-1.85e+16,-3.28e+16,-1.56e+16,-2.91e+16,-3.1e+16,gcmt,us:pde20120303221255000_13;neic:600760711;gmt:201203032212A,unclassified
600983872,2012-04-14T10:56:19,-65.308,-57.679,15.0,6.2,mw,200.0,77.0,164.0,293.0,74.0,13.0,20.0,156.0,70.0,342.0,2.0,247.0,61000000000.0,143000000000.0,-204000000000.0,-59000000000.0,-39000000000.0,185000000000.0,neic,,unclassified
C201206180829A,2012-06-18T08:29:06,-68.6,-33.01,28.9,5.0,mw,166.0,25.0,82.0,355.0,65.0,94.0,70.0,272.0,3.0,173.0,20.0,82.0,3.05e+16,-1310000000000000.0,-2.92e+16,-1290000000000000.0,2.56e+16,5090000000000000.0,gcmt,gmt:201206180829A,unclassified
602060888,2012-12-28T08:50:06,-65.155,-31.403,11.6,4.9,mw,,,,,,,,,,,,,,,,,,,sja,,unclassified
C201311071701A,2013-11-07T17:01:09,-74.25,-37.6,22.0,5.0,mw,339.0,30.0,69.0,183.0,62.0,102.0,71.0,120.0,10.0,358.0,16.0,265.0,6.82e+16,-1.3700000000000002e+16,-5.45e+16,-1.4e+16,-4.03e+16,8970000000000000.0,gcmt,gmt:201311071701A,unclassified
C201311150619A,2013-11-15T06:19:17,-67.54,-32.72,34.6,4.9,mw,208.0,41.0,103.0,10.0,50.0,79.0,80.0,225.0,9.0,17.0,5.0,108.0,4.94e+16,-2560000000000000.0,-4.68e+16,-4480000000000000.0,1.01e+16,-1.69e+16,gcmt,us:b000kyrl;neic:603791756;gmt:201311150619A,unclassified
604106215,2014-03-09T15:48:43,-71.7209,-32.2533,40.0,4.5,mw,30.46,27.37,114.66,183.13,65.31,77.81,67.0,70.0,11.0,188.0,19.0,282.0,499100000.0,-53200000.0,-445900000.0,46200000.0,-416200000.0,-141000000.0,neic,,unclassified
C201404241007A,2014-04-24T10:07:06,-72.92,-34.67,21.7,5.0,mw,48.0,36.0,-73.0,207.0,55.0,-102.0,10.0,305.0,10.0,214.0,76.0,78.0,-2.81e+16,9700000000000000.0,1.84e+16,1690000000000000.0,1.1299999999999998e+16,1.52e+16,gcmt,gmt:201404241007A,unclassified
604669082,2014-06-02T05:44:27,-72.012,-33.777,27.0,4.3,mw,168.22,80.94,97.43,308.6,11.69,50.97,53.0,87.0,7.0,347.0,36.0,252.0,96200000.0,-11300000.0,-84900000.0,58700000.0,-304100000.0,62200000.0,neic,,unclassified
