id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,duplicate_id,class
pde20120303221255000_13,2012-03-03T22:12:55,-72.8,-35.749,24.0,5.0,mwr,42.0,20.0,104.0,207.0,71.0,85.0,64.0,109.0,5.0,209.0,26.0,301.0,2.16e+16,-7500000000000000.0,-1.41e+16,-1.13e+16,-2.44e+16,-9200000000000000.0,us,780_us,forearc
pde20120325223706000_40,2012-03-25T22:37:06,-72.217,-35.2,33.0,7.1,mww,175.0,75.0,65.0,56.0,29.0,148.0,36.128960685792784,234.97828753825075,27.25392551056053,347.0663569938079,41.70753174721373,104.39392977404368,,,,,,,us,783_us,forearc
600841739,2012-03-25T22:37:06,-72.036,-35.253,30.0,7.12,mw,20.0,16.0,112.0,177.0,76.0,84.0,44.39949378203735,78.67973413217254,6.808547974829459,175.39395674273487,44.79519110558727,272.202011595845,2.92,-0.04,-2.88,0.41,-5.19,-0.47,gem,783_gem,forearc
600841739,2012-03-25T22:37:31,-71.88,-35.0,34.0,7.1,mw,12.0,19.0,101.0,180.0,72.0,86.0,63.0,85.0,4.0,182.0,27.0,273.0,3190000000000.0,-90000000000.0,-3100000000000.0,90000000000.0,-4240000000000.0,-340000000000.0,neic,783_neic,forearc
600983887,2012-04-17T03:50:14,-71.527,-32.642,25.0,6.69,mw,2.0,24.0,95.0,176.0,66.0,88.0,44.86136613856444,82.17622298271647,3.0227165868801658,175.18852861916207,44.97931369399807,268.2132735157853,0.97,0.02,-0.99,0.09,-0.91,0.03,gem,786_gem,forearc
pde20120417035015610_29,2012-04-17T03:50:15,-71.365,-32.625,29.0,6.7,mww,175.0,65.0,90.0,355.0,25.0,90.0,45.00000000000001,265.0,8.74652537402467e-15,355.0,45.00000000000001,85.0,,,,,,,us,786_us,forearc
601221107,2012-07-01T23:39:08,-70.878,-28.561,35.0,5.4,mw,1.0,39.0,89.0,182.0,51.0,91.0,84.0,97.0,1.0,2.0,6.0,272.0,15500000000.0,-400000000.0,-15100000000.0,-300000000.0,-3400000000.0000005,-400000000.0,neic,792_neic,forearc
601237354,2012-07-04T08:33:07,-72.92,-38.019,38.3,5.11,mw,183.0,64.0,98.0,344.0,27.0,73.0,42.95758336767893,289.6728129000742,11.538579413606104,188.71454595679344,44.74821735013701,87.03912739446639,4.52,-0.3,-4.22,-0.59,-3.42,0.53,gem,793_gem,forearc
pde20121015210420600_24,2012-10-15T21:04:20,-71.787,-31.814,19.0,5.0,mwr,316.0,23.0,52.0,176.0,72.0,105.0,60.0,108.0,14.0,352.0,26.0,255.0,2.5e+16,-5800000000000000.0,-1.91e+16,-2900000000000000.0,-3.17e+16,1e+16,us,801_us,forearc
601993538,2012-11-21T21:36:21,-72.151,-33.974,15.0,5.88,mw,6.0,20.0,106.0,169.0,70.0,84.0,44.33362356581572,69.84455314354648,6.886341276870986,166.6209175657781,44.84262848486749,263.5193573243557,5.08,0.35,-5.43,1.4,-6.23,0.26,gem,810_gem,forearc
pde20121121213622740_18,2012-11-21T21:36:22,-71.868,-33.939,18.0,5.9,mww,170.0,55.0,90.0,350.0,35.0,90.0,44.99999999999999,260.00000000000006,2.385416011097637e-14,170.0,45.000000000000014,80.0,,,,,,,us,810_us,forearc
601993538,2012-11-21T21:36:22,-71.96,-34.3,25.0,5.5,mw,170.0,73.0,87.0,360.0,17.0,99.0,61.0,75.0,2.0,170.0,28.0,262.0,47200000000.0,-900000000.0,-46300000000.0,13899999999.999998,-70100000000.0,4100000000.0,neic,810_neic,forearc
602059082,2012-12-27T00:37:07,-73.314,-35.798,10.0,5.8,mw,14.0,16.0,94.0,190.0,74.0,89.0,44.97753148020297,98.1708576134422,1.2979253191494495,189.4680980853937,44.99307155295417,280.7660425579604,3.22,0.09,-3.3,-0.89,-5.32,-0.73,gem,816_gem,forearc
602363406,2013-01-30T20:15:57,-70.75,-28.33,42.0,6.8,mw,17.0,28.0,107.0,178.0,64.0,81.0,70.0,69.0,8.0,182.0,18.0,274.0,1310000000000.0,0.0,-1300000000000.0,160000000000.0,-980000000000.0,-170000000000.0,neic,819_neic,forearc
602751351,2013-03-29T07:30:57,-72.901,-35.347,13.9,5.4,mw,23.0,19.0,111.0,181.0,72.0,83.0,44.08275659860066,80.25019193808515,8.197010933154203,178.2696331583818,44.752358623779415,276.48006246131126,0.85,0.14,-0.98,0.01,-1.27,-0.21,gem,823_gem,forearc
b000fvhe,2013-03-29T07:30:58,-72.501,-35.37,11.0,5.420299280918848,mww,40.0,14.0,120.0,188.0,78.0,83.0,56.0,89.0,6.0,189.0,32.0,284.0,6.800000000000001e+16,-1.2e+16,-5.600000000000001e+16,-1.7000000000000002e+16,-1.5e+17,-2.7e+16,us,823_us,forearc
602751351,2013-03-29T07:30:58,-72.5,-35.37,11.0,5.4,mw,40.0,14.0,120.0,188.0,78.0,83.0,56.0,89.0,6.0,189.0,32.0,284.0,6800000000.000001,-1200000000.0,-5600000000.000001,-1700000000.0000002,-15000000000.0,-2700000000.0,neic,823_neic,forearc
603501989,2013-09-29T23:06:58,-73.713,-37.3905,9.7,5.4,mw,175.7,72.55,95.37,338.29,18.23,73.42,62.0,94.0,5.0,354.0,27.0,261.0,8410000000.0,1110000000.0,-9520000000.0,719999999.9999999,-13020000000.0,2310000000.0,neic,830_neic,forearc
603501990,2013-09-29T23:23:16,-73.3938,-37.4071,15.5,5.4,mw,182.1,65.92,96.68,346.09,24.93,75.42,68.0,105.0,6.0,359.0,21.0,267.0,12569999999.999998,1749999999.9999998,-14330000000.0,-1030000000.0,-11940000000.0,1450000000.0,neic,831_neic,forearc
609078660,2013-10-30T02:29:11,-73.081,-35.417,13.2,5.9,mw,15.0,18.0,91.0,194.0,72.0,90.0,44.997979075126125,103.44257479383486,0.3819187464942987,193.8244750833697,44.99947519166358,284.20639531820336,0.47,0.03,-0.49,-0.18,-0.7,-0.15,gem,833_gem,forearc
609078660,2013-10-30T02:29:12,-72.958,-35.143,13.0,5.8,mw,52.0,45.0,129.0,184.0,56.0,58.0,63.0,38.0,26.0,203.0,6.0,296.0,43099999999.99999,-3100000000.0,-40000000000.0,14900000000.0,-19300000000.0,-27400000000.000004,neic,833_neic,forearc
c000kr9e,2013-10-30T02:29:12,-72.958,-35.143,13.0,5.8,mww,184.0,56.0,58.0,52.0,45.0,129.0,63.0,38.0,26.0,203.0,6.0,296.0,4.31e+17,-3.1e+16,-4e+17,1.49e+17,-1.93e+17,-2.74e+17,us,833_us,forearc
603764109,2013-10-30T02:51:49,-73.171,-35.403,10.0,6.26,mw,19.0,17.0,92.0,196.0,73.0,89.0,44.99323889643923,105.988391449524,0.7050072563306133,196.693285694902,44.998086640009554,287.3982992373111,1.61,-0.04,-1.57,-0.71,-2.44,-0.53,gem,834_gem,forearc
603764109,2013-10-30T02:52:07,-72.552,-35.5081,10.0,6.2,mw,20.59,15.41,94.94,195.47,74.64,88.64,60.0,104.0,1.0,196.0,30.0,287.0,139100000000.0,-17200000000.0,-121800000000.0,-59600000000.0,-222200000000.0,-38400000000.0,neic,834_neic,forearc
b000kqnc,2013-10-31T23:03:56,-71.617,-30.214,23.0,6.559679501745746,mww,12.0,27.0,118.0,161.0,66.0,77.0,66.0,47.0,12.0,166.0,20.0,261.0,6.34e+18,2.4e+17,-6.58e+18,2.67e+18,-5.15e+18,3.4e+17,us,835_us,forearc
604087265,2014-03-03T03:17:44,-72.0512,-33.0716,10.0,5.1,mw,43.49,14.88,150.37,162.29,82.71,76.99,51.0,58.0,13.0,164.0,36.0,264.0,1254000000.0,537000000.0,-1791000000.0,1603000000.0,-4532000000.0,-567999999.9999999,neic,849_neic,forearc
604162124,2014-03-15T14:46:31,-71.62,-34.83,45.5,5.1,mw,6.0,40.0,98.0,175.0,50.0,83.0,83.0,43.0,5.0,180.0,5.0,270.0,6236000000.0,269000000.0,-6505000000.0,569000000.0,-1127000000.0,-66000000.0,neic,852_neic,forearc
c000nchd,2014-03-15T14:46:31,-71.62,-34.83,45.5,5.1,mww,175.0,50.0,83.0,6.0,40.0,98.0,83.0,43.0,5.0,180.0,5.0,270.0,6.236e+16,2690000000000000.0,-6.505e+16,5690000000000000.0,-1.127e+16,-660000000000000.0,us,852_us,forearc
604657172,2014-05-27T09:04:16,-73.57,-36.14,11.5,5.1,mw,18.0,22.0,106.0,181.0,68.0,83.0,66.0,80.0,6.0,184.0,23.0,276.0,4119000000.0,-148000000.0,-3971000000.0,159000000.0,-4329000000.0,-713000000.0,neic,859_neic,forearc
b000r53z,2014-05-27T09:04:16,-73.57,-36.14,11.5,5.1,mww,181.0,68.0,83.0,18.0,22.0,106.0,66.0,80.0,6.0,184.0,23.0,276.0,4.119e+16,-1480000000000000.0,-3.971e+16,1590000000000000.0,-4.329e+16,-7130000000000000.0,us,859_us,forearc
610586529,2015-03-01T15:48:19,-71.352,-27.219,10.0,5.01,mw,7.0,26.0,102.0,173.0,64.0,84.0,43.96152150899394,71.74730348103344,8.225011829697175,169.76047456099946,44.86560945677725,268.03240032905256,2.89,0.64,-3.53,0.4,-2.51,0.06,gem,875_gem,forearc
606777698,2015-03-05T02:08:49,-72.5649,-34.2307,9.0,5.0,mw,0.16,87.85,-73.13,97.22,17.0,-172.63,41.0,75.0,17.0,180.0,45.0,287.0,-497000000.0,560000000.0000001,-64000000.0,-318000000.0,-3387000000.0,-1020000000.0,neic,877_neic,forearc
c000tv3t,2015-03-05T02:08:49,-72.5649,-34.2307,9.0,5.0,mwr,0.16,87.85,-73.13,97.22,17.0,-172.63,41.0,75.0,17.0,180.0,45.0,287.0,-4967000000000000.0,5602000000000000.0,-635000000000000.0,-3179000000000000.0,-3.3867e+16,-1.02e+16,us,877_us,forearc
611572454,2015-03-18T18:27:28,-73.618,-36.13,10.0,6.12,mw,9.0,17.0,87.0,192.0,73.0,91.0,44.98480989729443,103.51602128071288,1.0569102754214326,12.45949155969953,44.99569595000332,281.4025602408942,1.02,0.06,-1.08,-0.34,-1.57,-0.23,gem,881_gem,forearc
610586936,2015-03-19T01:33:19,-73.33,-36.11,11.5,5.0,mw,5.0,8.0,81.0,194.0,82.0,91.0,53.0,105.0,1.0,14.0,37.0,283.0,917000000.0,281999999.99999994,-1199000000.0,-968000000.0,-3878000000.0,-295000000.0,neic,883_neic,forearc
10001np8,2015-03-19T01:33:19,-73.33,-36.11,11.5,5.0,mww,194.0,82.0,91.0,5.0,8.0,81.0,53.0,105.0,1.0,14.0,37.0,283.0,9170000000000000.0,2820000000000000.0,-1.199e+16,-9680000000000000.0,-3.878e+16,-2950000000000000.0,us,883_us,forearc
10002ke8,2015-06-20T02:10:13,-73.69,-36.43,11.5,6.4,mww,187.0,80.0,83.0,40.0,12.0,123.0,55.0,88.0,7.0,188.0,34.0,282.0,1.963e+18,-3.3e+17,-1.634e+18,-4.35e+17,-5.009e+18,-7.87e+17,us,889_us,forearc
607304048,2015-06-20T02:10:13,-73.69,-36.43,11.5,6.4,mw,40.0,12.0,123.0,187.0,80.0,83.0,55.0,88.0,7.0,188.0,34.0,282.0,196300000000.0,-33000000000.0,-163400000000.0,-43500000000.0,-500900000000.0,-78700000000.0,neic,889_neic,forearc
20003gnv,2015-09-05T10:17:56,-73.5997,-37.8733,19.0,4.6,mwr,2.67,75.11,-83.08,157.39,16.39,-114.38,30.0,87.0,7.0,181.0,59.0,282.0,-4213600000000000.0,-206600000000000.0,4420200000000000.0,-594500000000000.0,-7446200000000000.0,-803100000000000.0,us,897_us,forearc
20003k7w,2015-09-16T23:18:57,-71.42,-31.49,35.5,7.0,mww,180.0,54.0,93.0,355.0,36.0,86.0,81.0,103.0,2.0,359.0,9.0,268.0,3.363e+19,-1.43e+18,-3.22e+19,-1.13e+18,-1.045e+19,1.17e+18,us,900_us,forearc
610637518,2015-09-16T23:18:57,-71.42,-31.49,35.5,7.0,mw,180.0,54.0,93.0,355.0,36.0,86.0,81.0,103.0,2.0,359.0,9.0,268.0,3363000000000.0,-143000000000.0,-3220000000000.0,-113000000000.0,-1045000000000.0,117000000000.0,neic,900_neic,forearc
607777378,2015-09-17T01:33:03,-72.0478,-31.7273,9.0,5.8,mw,183.43,85.34,97.36,305.6,8.71,32.47,49.0,101.0,7.0,3.0,40.0,267.0,5699999999.999999,7120000000.0,-12820000000.0,-2540000000.0,-53470000000.00001,5940000000.0,neic,901_neic,forearc
20003kc5,2015-09-17T01:33:03,-72.0478,-31.7273,9.0,5.8,mwr,183.43,85.34,97.36,305.6,8.71,32.47,49.0,101.0,7.0,3.0,40.0,267.0,5.703e+16,7.115e+16,-1.2817e+17,-2.543e+16,-5.3474e+17,5.939e+16,us,901_us,forearc
610637580,2015-09-18T03:15:39,-71.255,-31.423,35.0,5.02,mw,3.0,37.0,100.0,171.0,53.0,83.0,39.09293928493251,49.76455244563306,18.92347476018753,155.93786325785743,44.83927931589284,265.8705750171936,4.06,-0.1,-3.96,0.51,-1.14,0.17,gem,914_gem,forearc
610433427,2015-09-18T04:24:05,-72.08,-31.36,11.5,5.0,mw,249.0,20.0,-4.0,343.0,88.0,-110.0,40.0,92.0,20.0,344.0,43.0,234.0,-459000000.0,-105000000.0,564999999.9999999,1413000000.0,-3226000000.0,1320000000.0,neic,916_neic,forearc
20003l3e,2015-09-18T04:24:05,-72.08,-31.36,11.5,5.0,mww,343.0,88.0,-110.0,249.0,20.0,-4.0,40.0,92.0,20.0,344.0,43.0,234.0,-4590000000000000.0,-1050000000000000.0,5650000000000000.0,1.413e+16,-3.226e+16,1.32e+16,us,916_us,forearc
611836695,2015-09-19T05:06:48,-72.001,-29.676,10.0,5.95,mw,180.0,60.0,95.0,349.0,30.0,81.0,43.81069081611826,283.3267264922664,8.584449355066992,185.0,44.91238132034023,86.34426013896615,0.92,-0.05,-0.87,-0.05,-0.54,0.09,gem,923_gem,forearc
611836693,2015-09-19T12:52:20,-71.878,-32.267,15.5,6.22,mw,6.0,23.0,98.0,178.0,67.0,87.0,44.7054993307318,81.03890585780255,4.443817631243733,175.4504724984605,44.95052683712843,269.90001025762024,1.87,0.06,-1.94,0.13,-1.86,-0.07,gem,926_gem,forearc
610433535,2015-09-20T06:07:01,-72.017,-31.682,14.2,5.19,mw,178.0,63.0,94.0,350.0,27.0,83.0,44.42641302655377,277.04653079627786,6.042018154981771,181.0915244634068,44.9387572759378,85.02865223735756,6.32,-0.13,-6.19,-0.04,-4.52,0.67,gem,930_gem,forearc
610433535,2015-09-20T06:07:08,-72.0,-31.69,13.5,5.1,mw,3.0,17.0,96.0,176.0,73.0,88.0,62.0,84.0,2.0,177.0,28.0,268.0,3288000000.0,592000000.0,-3880000000.0,362000000.0,-5431000000.0,54000000.0,neic,930_neic,forearc
20003m40,2015-09-20T06:07:08,-72.0,-31.69,13.5,5.1,mww,176.0,73.0,88.0,3.0,17.0,96.0,62.0,84.0,2.0,177.0,28.0,268.0,3.288e+16,5920000000000000.0,-3.88e+16,3620000000000000.0,-5.431e+16,540000000000000.0,us,930_us,forearc
611838290,2015-11-07T07:04:34,-71.866,-29.687,10.0,6.05,mw,1.0,25.0,79.0,193.0,65.0,95.0,44.24883994858859,113.22253088809224,7.026571937303826,16.326666580632377,44.89366868979805,279.2730147040884,1.12,-0.0,-1.12,-0.28,-0.91,-0.15,gem,961_gem,forearc
10003vgt,2015-11-07T07:31:50,-71.08,-31.11,50.5,6.8,mww,174.0,69.0,87.0,2.0,21.0,98.0,66.0,79.0,3.0,175.0,24.0,266.0,1.231e+19,1.32e+18,-1.363e+19,1.84e+18,-1.445e+19,6.7e+17,us,962_us,forearc
611838315,2015-11-11T01:54:39,-71.837,-29.473,12.4,6.79,mw,2.0,22.0,93.0,179.0,68.0,89.0,44.96404941674079,86.57711890882786,1.5597816693344777,178.13552151411227,44.99349861803333,269.695527332334,1.34,0.01,-1.35,0.04,-1.37,-0.01,gem,965_gem,forearc
611838315,2015-11-11T01:55:02,-71.1327,-29.4251,20.3,7.0,mw,8.12,13.25,104.24,173.51,77.16,86.68,58.0,79.0,3.0,174.0,32.0,266.0,1664000000000.0,-196000000000.0,-1468000000000.0,430000000000.0,-3201000000000.0,-57000000000.0,neic,965_neic,forearc
611838313,2015-11-11T02:46:20,-72.004,-29.518,10.0,6.79,mw,178.0,69.0,90.0,358.0,21.0,90.0,44.99999999999999,268.0,3.970776104877548e-15,358.0,45.000000000000014,88.0,1.34,-0.02,-1.31,0.05,-1.43,0.04,gem,966_gem,forearc
10003x9g,2015-11-11T02:46:34,-71.73,-29.79,15.5,6.9,mww,180.0,74.0,88.0,6.0,16.0,96.0,61.0,87.0,2.0,180.0,29.0,271.0,1.256e+19,2.6e+17,-1.282e+19,3.3e+17,-2.097e+19,-5.9e+17,us,966_us,forearc
611838313,2015-11-11T02:46:52,-71.1298,-29.6772,20.8,7.0,mw,4.19,13.97,106.69,167.02,76.63,85.91,58.0,72.0,4.0,168.0,32.0,260.0,1735000000000.0,-232000000000.0,-1502999999999.9998,798000000000.0,-3070000000000.0,42999999999.99999,neic,966_neic,forearc
611838385,2015-11-21T23:05:29,-71.562,-30.612,27.5,5.79,mw,5.0,28.0,102.0,171.0,63.0,84.0,43.55585781999153,67.19051985157586,9.602281909389728,166.44721910126077,44.84927978298349,266.13566317701765,4.82,0.32,-5.14,0.8,-3.46,0.2,gem,967_gem,forearc
610434134,2015-12-10T00:09:33,-73.044,-35.868,18.9,5.53,mw,23.0,13.0,103.0,190.0,77.0,87.0,44.87194560937385,95.74966805019363,3.208242286434826,188.9486055870187,44.94859803461561,282.1561228977065,1.06,-0.04,-1.03,-0.36,-2.25,-0.31,gem,972_gem,forearc
608279289,2016-01-26T00:19:09,-71.891,-32.583,11.7,5.09,mw,173.0,51.0,96.0,344.0,39.0,83.0,37.982578048489295,297.6441611777568,20.524724369853075,190.6477515432267,44.90417317835319,78.73919090102873,4.56,1.04,-5.61,-0.05,-1.12,1.4,gem,979_gem,forearc
611838828,2016-02-10T00:33:05,-71.518,-30.604,30.2,6.36,mw,11.0,29.0,103.0,176.0,61.0,83.0,43.03671637059236,69.52132620681544,11.16509344601968,170.1410227903326,44.81343116617714,271.4494908441515,3.53,0.16,-3.69,0.39,-2.28,-0.24,gem,984_gem,forearc
611838894,2016-02-22T06:37:02,-71.923,-30.454,10.0,6.02,mw,179.0,67.0,90.0,359.0,23.0,90.0,45.000000000000014,269.0,5.202054245934133e-15,359.0,44.99999999999999,89.0,0.97,0.02,-0.99,0.01,-0.95,0.01,gem,987_gem,forearc
608485014,2016-03-16T03:49:37,-71.68,-31.24,23.5,5.3,mw,176.0,58.0,92.0,353.0,32.0,87.0,77.0,91.0,1.0,355.0,13.0,265.0,9040000000.0,770000000.0,-9810000000.0,190000000.0,-4660000000.0,1020000000.0,neic,990_neic,forearc
20005a3a,2016-03-16T03:49:37,-71.68,-31.24,23.5,5.3,mww,176.0,58.0,92.0,353.0,32.0,87.0,77.0,91.0,1.0,355.0,13.0,265.0,9.04e+16,7700000000000000.0,-9.81e+16,1900000000000000.0,-4.66e+16,1.02e+16,us,990_us,forearc
10005gih,2016-05-11T13:11:37,-71.62,-30.65,23.5,5.4,mww,178.0,67.0,88.0,2.0,23.0,94.0,68.0,85.0,1.0,178.0,22.0,269.0,1.012e+17,900000000000000.0,-1.021e+17,5400000000000000.0,-1.003e+17,600000000000000.0,us,997_us,forearc
611829748,2016-05-11T13:11:37,-71.62,-30.65,23.5,5.4,mw,2.0,23.0,94.0,178.0,67.0,88.0,68.0,85.0,1.0,178.0,22.0,269.0,10120000000.0,89999999.99999999,-10209999999.999998,540000000.0,-10029999999.999998,60000000.0,neic,997_neic,forearc
200062bu,2016-06-06T13:16:05,-71.3,-30.08,23.5,5.5,mww,180.0,72.0,88.0,7.0,18.0,97.0,62.0,87.0,2.0,181.0,27.0,272.0,1.242e+17,4800000000000000.0,-1.29e+17,1700000000000000.0,-1.801e+17,-8600000000000000.0,us,1001_us,forearc
608991514,2016-06-06T13:16:05,-71.3,-30.08,23.5,5.5,mw,7.0,18.0,97.0,180.0,72.0,88.0,62.0,87.0,2.0,181.0,27.0,272.0,12420000000.0,480000000.0,-12900000000.0,170000000.0,-18010000000.0,-859999999.9999999,neic,1001_neic,forearc
609170880,2016-07-19T05:18:39,-71.977,-30.214,10.0,5.7,mw,178.0,65.0,89.0,359.0,25.0,91.0,44.96938002102578,265.9338342136688,1.409730410063737,357.3424847978744,44.99594134850077,88.75244230356867,3.4,-0.0,-3.39,0.14,-2.82,0.09,gem,1008_gem,forearc
609925850,2016-12-19T15:36:45,-71.443,-30.776,30.5,5.02,mw,169.0,52.0,87.0,354.0,38.0,94.0,43.42914273223754,242.18608478442604,9.604005054321547,341.4032162848652,44.975253197275855,81.13656864641365,3.79,0.58,-4.37,0.3,-1.04,0.77,gem,1033_gem,forearc
10007mn3,2016-12-25T14:22:42,-73.76,-43.62,21.5,7.6,mww,183.0,74.0,92.0,356.0,16.0,83.0,61.0,96.0,2.0,3.0,29.0,272.0,1.803e+20,-8.9e+18,-1.713e+20,-2.13e+19,-2.881e+20,1.8e+18,us,1034_us,forearc
609939179,2016-12-25T14:22:51,-73.7698,-43.7038,37.7,7.6,mw,10.44,22.46,104.5,174.81,68.29,84.09,66.0,74.0,5.0,177.0,23.0,269.0,20380000000000.0,-1460000000000.0,-18920000000000.0,3210000000000.0,-20400000000000.0,-1070000000000.0,neic,1034_neic,forearc
610570390,2017-01-03T21:19:17,-74.4337,-43.3342,13.5,5.5,mw,18.63,14.03,131.78,155.99,79.58,80.55,54.0,54.0,9.0,158.0,34.0,254.0,7180000000.0,2859999999.9999995,-10040000000.0,8820000000.0,-19240000000.0,1490000000.0,neic,1035_neic,forearc
10007piy,2017-01-03T21:19:17,-74.4337,-43.3342,13.5,5.5,mww,18.63,14.03,131.78,155.99,79.58,80.55,54.0,54.0,9.0,158.0,34.0,254.0,7.176e+16,2.859e+16,-1.0035e+17,8.818e+16,-1.924e+17,1.494e+16,us,1035_us,forearc
610049683,2017-01-08T00:33:48,-72.044,-30.185,10.0,4.99,mw,178.0,66.0,98.0,339.0,25.0,73.0,43.245362360571725,283.2418546540968,10.823214372331991,182.88286125120027,44.73322692590417,81.9646183334109,3.0,-0.35,-2.64,-0.17,-2.64,0.55,gem,1037_gem,forearc
610208521,2017-02-12T16:21:11,-71.307,-27.895,15.0,5.09,mw,2.0,26.0,101.0,170.0,64.0,85.0,44.11480693318153,68.74014935826358,7.584206557760559,166.1575103067081,44.88698498237062,263.7787433176627,3.95,0.45,-4.41,0.73,-3.25,0.4,gem,1039_gem,forearc
610547489,2017-04-22T22:46:42,-72.086,-32.976,12.7,5.07,mw,1.0,24.0,84.0,188.0,66.0,93.0,44.80153946728375,102.76674565814947,3.618606855215072,9.165965112065637,44.97022372040863,275.5438914485758,3.76,-0.04,-3.72,-0.56,-3.32,-0.29,gem,1050_gem,forearc
10008k2i,2017-04-23T19:40:09,-72.0451,-33.1122,15.5,5.6,mww,0.88,11.73,88.05,182.87,78.27,90.4,57.0,93.0,0.0,3.0,33.0,273.0,1.2395e+17,2.823e+16,-1.5218e+17,-1.613e+16,-3.1806e+17,-6580000000000000.0,us,1052_us,forearc
611833510,2017-04-23T19:40:09,-72.129,-33.038,12.5,5.56,mw,178.0,66.0,91.0,355.0,24.0,87.0,44.9716610328198,269.9720102757197,1.3650757127007056,178.6078972930202,44.99582209722334,87.24263314108657,2.06,-0.05,-2.01,0.05,-1.83,0.14,gem,1052_gem,forearc
611833671,2017-04-28T15:30:04,-71.949,-33.251,14.1,5.91,mw,0.0,20.0,99.0,171.0,70.0,87.0,44.77539347249883,75.05578327512171,3.9709176720058776,169.00513630533294,44.94983776605036,262.9786502637876,0.6,0.01,-0.6,0.13,-0.7,0.05,gem,1056_gem,forearc
10008llg,2017-04-28T15:30:05,-71.77,-33.2506,23.5,5.9,mww,2.07,18.92,99.96,171.56,71.37,86.61,63.0,76.0,3.0,173.0,26.0,264.0,5.0252e+17,2.171e+16,-5.2423e+17,1.1312e+17,-6.6395e+17,3.261e+16,us,1056_us,forearc
610585856,2017-04-28T15:49:40,-71.3845,-33.4713,30.5,5.1,mw,7.62,41.57,105.73,166.99,50.31,76.48,79.0,19.0,10.0,176.0,4.0,267.0,4304000000.0,1538000000.0,-5841000000.0,578000000.0,-761000000.0,407000000.0,neic,1057_neic,forearc
10008llp,2017-04-28T15:49:40,-71.3845,-33.4713,30.5,5.1,mww,7.62,41.57,105.73,166.99,50.31,76.48,79.0,19.0,10.0,176.0,4.0,267.0,4.3036e+16,1.5378e+16,-5.8413e+16,5780000000000000.0,-7612000000000000.0,4071000000000000.0,us,1057_us,forearc
10008lnm,2017-04-28T17:41:49,-71.7169,-33.3878,23.5,5.3,mww,357.47,30.84,86.22,181.88,59.23,92.26,76.0,98.0,2.0,1.0,14.0,270.0,1.0463e+17,2.19e+16,-1.2653e+17,-3590000000000000.0,-6.25e+16,240000000000000.0,us,1060_us,forearc
610650242,2017-04-28T17:41:49,-71.9578,-33.2794,18.0,5.2,mw,28.55,13.06,121.47,176.41,78.89,83.09,56.0,78.0,7.0,178.0,34.0,272.0,3516000000.0,-444000000.0,-3072000000.0,796000000.0,-7902000000.0,-841000000.0,neic,1060_neic,forearc
10008lwz,2017-04-29T01:46:02,-71.8417,-33.2092,19.5,5.1,mww,7.43,29.92,94.41,182.35,60.17,87.47,75.0,86.0,2.0,184.0,15.0,274.0,4.9167e+16,2844000000000000.0,-5.2011e+16,-105000000000000.0,-2.972e+16,-4623000000000000.0,us,1061_us,forearc
610588558,2017-04-29T01:46:02,-71.8417,-33.2092,19.5,5.1,mw,7.43,29.92,94.41,182.35,60.17,87.47,75.0,86.0,2.0,184.0,15.0,274.0,4917000000.0,283999999.99999994,-5201000000.0,-11000000.0,-2972000000.0,-462000000.0,neic,1061_neic,forearc
610638449,2017-05-13T16:54:45,-72.012,-32.937,13.5,5.25,mw,186.0,70.0,92.0,360.0,20.0,84.0,44.91384094364655,279.34067818320284,2.4525628342942167,186.89324165721573,44.98124034967391,94.4400367776998,0.61,0.03,-0.63,-0.09,-0.73,-0.04,gem,1063_gem,forearc
2000apwd,2017-09-18T13:46:56,-71.7933,-31.82,15.5,5.9,mww,357.6,10.06,93.17,174.38,79.95,89.44,55.0,84.0,1.0,174.0,35.0,265.0,2.6874e+17,3.738e+16,-3.0612e+17,7.808e+16,-7.8411e+17,2.578e+16,us,1083_us,forearc
611661162,2018-01-26T13:27:05,-74.08,-37.478,10.0,5.0,mw,7.0,28.0,94.0,182.0,62.0,88.0,44.82238390340675,87.37481059620973,3.339570337801001,180.69936844164468,44.983183429366456,274.04266071455305,3.67,-0.65,-3.02,0.04,-2.22,-0.21,gem,1089_gem,forearc
2000cpsu,2018-01-26T13:27:06,-73.2788,-37.4492,15.5,5.0,mww,354.87,19.44,77.39,188.22,71.05,94.41,64.0,105.0,4.0,7.0,26.0,275.0,2.3726e+16,2053000000000000.0,-2.5779e+16,-5314000000000000.0,-3.1147e+16,-991000000000000.0,us,1089_us,forearc
611682876,2018-02-08T21:19:26,-73.729,-37.396,12.0,5.4,mw,33.15,31.77,107.75,192.52,59.91,79.31,72.89,76.05,9.24,197.93,14.28,290.3,12890000000.0,-620000000.0,-12270000000.000002,-540000000.0,-7770000000.0,-5729999999.999999,gfz,1095_gfz,forearc
612708746,2018-09-10T08:24:12,-71.661,-28.775,12.0,5.0,mw,202.69,62.73,102.37,357.12,29.74,67.44,69.7,138.57,10.97,16.95,16.86,283.58,2900000000.0,77000000.0,-2977000000.0,-1125000000.0,-1774000000.0,-553000000.0,gfz,1112_gfz,forearc
