id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
601516583,2011-02-13T13:44:36,-73.275,-36.557,18.9,5.5,mw,179.0,67.0,92.0,354.0,23.0,86.0,22.0,92.0,3.0,1.0,68.0,262.0,13300000000.0,5400000000.0,-18700000000.0,300000000.0,-15400000000.0,1200000000.0,NEIC,forearc
602035966,2011-02-14T03:40:24,-72.67,-35.68,10.0,6.6,mw,16.0,21.0,95.0,190.0,70.0,88.0,65.0,97.0,2.0,191.0,25.0,282.0,567000000000.0,-12000000000.0,-554000000000.0,-111000000000.00002,-657000000000.0,-135000000000.0,NEIC,forearc
16845236,2011-07-16T00:26:12,-71.832,-33.819,20.0,6.0,mw,28.0,26.0,126.0,168.0,69.0,74.0,62.0,54.0,15.0,174.0,23.0,271.0,41700000000.0,18600000000.0,-60300000000.0,12600000000.0,-52500000000.0,-6500000000.0,NEIC,forearc
17197881,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.8,mw,186.0,72.0,95.0,350.0,17.0,74.0,61.0,103.0,4.0,5.0,27.0,272.0,33000000000.0,5000000000.0,-38000000000.0,-6999999999.999999,-52000000000.0,1000000000.0,NEIC,forearc
17286481,2011-09-28T22:40:12,-73.853,-37.952,10.0,5.6,mw,185.0,82.0,92.0,351.0,8.0,76.0,53.0,97.0,2.0,4.0,37.0,273.0,8900000000.0,-100000000.0,-8800000000.0,-2700000000.0,-30400000000.0,400000000.0,NEIC,forearc
600018366,2011-12-07T22:23:07,-70.58,-27.97,25.0,5.6,mw,27.0,18.0,123.0,173.0,75.0,80.0,58.0,68.0,9.0,175.0,29.0,270.0,86000000000.0,2000000000.0,-88000000000.0,27000000000.000004,-143000000000.0,-18000000000.0,NEIC,forearc
600760711,2012-03-03T22:12:55,-72.8,-35.749,13.1,5.0,mw,42.0,20.0,104.0,207.0,71.0,85.0,64.0,109.0,5.0,209.0,26.0,301.0,2160000000.0,-750000000.0,-1410000000.0,-1129999999.9999998,-2440000000.0,-920000000.0,NEIC,forearc
600841739,2012-03-25T22:37:31,-71.88,-35.0,34.0,7.1,mw,12.0,19.0,101.0,180.0,72.0,86.0,63.0,85.0,4.0,182.0,27.0,273.0,3190000000000.0,-90000000000.0,-3100000000000.0,90000000000.0,-4240000000000.0,-340000000000.0,NEIC,forearc
601221107,2012-07-01T23:39:08,-70.878,-28.561,35.0,5.4,mw,1.0,39.0,89.0,182.0,51.0,91.0,84.0,97.0,1.0,2.0,6.0,272.0,15500000000.0,-400000000.0,-15100000000.0,-300000000.0,-3400000000.0000005,-400000000.0,NEIC,forearc
601993538,2012-11-21T21:36:22,-71.96,-34.3,25.0,5.5,mw,170.0,73.0,87.0,360.0,17.0,99.0,61.0,75.0,2.0,170.0,28.0,262.0,47200000000.0,-900000000.0,-46300000000.0,13899999999.999998,-70100000000.0,4100000000.0,NEIC,forearc
602363406,2013-01-30T20:15:57,-70.75,-28.33,42.0,6.8,mw,17.0,28.0,107.0,178.0,64.0,81.0,70.0,69.0,8.0,182.0,18.0,274.0,1310000000000.0,0.0,-1300000000000.0,160000000000.0,-980000000000.0,-170000000000.0,NEIC,forearc
602751351,2013-03-29T07:30:58,-72.5,-35.37,11.0,5.4,mw,40.0,14.0,120.0,188.0,78.0,83.0,56.0,89.0,6.0,189.0,32.0,284.0,6800000000.000001,-1200000000.0,-5600000000.000001,-1700000000.0000002,-15000000000.0,-2700000000.0,NEIC,forearc
603501989,2013-09-29T23:06:58,-73.713,-37.3905,9.7,5.4,mw,175.7,72.55,95.37,338.29,18.23,73.42,62.0,94.0,5.0,354.0,27.0,261.0,8410000000.0,1110000000.0,-9520000000.0,719999999.9999999,-13020000000.0,2310000000.0,NEIC,forearc
603501990,2013-09-29T23:23:16,-73.3938,-37.4071,15.5,5.4,mw,182.1,65.92,96.68,346.09,24.93,75.42,68.0,105.0,6.0,359.0,21.0,267.0,12569999999.999998,1749999999.9999998,-14330000000.0,-1030000000.0,-11940000000.0,1450000000.0,NEIC,forearc
609078660,2013-10-30T02:29:12,-72.958,-35.143,13.0,5.8,mw,52.0,45.0,129.0,184.0,56.0,58.0,63.0,38.0,26.0,203.0,6.0,296.0,43099999999.99999,-3100000000.0,-40000000000.0,14900000000.0,-19300000000.0,-27400000000.000004,NEIC,forearc
603764109,2013-10-30T02:52:07,-72.552,-35.5081,10.0,6.2,mw,20.59,15.41,94.94,195.47,74.64,88.64,60.0,104.0,1.0,196.0,30.0,287.0,139100000000.0,-17200000000.0,-121800000000.0,-59600000000.0,-222200000000.0,-38400000000.0,NEIC,forearc
604087265,2014-03-03T03:17:44,-72.0512,-33.0716,10.0,5.1,mw,43.49,14.88,150.37,162.29,82.71,76.99,51.0,58.0,13.0,164.0,36.0,264.0,1254000000.0,537000000.0,-1791000000.0,1603000000.0,-4532000000.0,-567999999.9999999,NEIC,forearc
604162124,2014-03-15T14:46:31,-71.62,-34.83,45.5,5.1,mw,6.0,40.0,98.0,175.0,50.0,83.0,83.0,43.0,5.0,180.0,5.0,270.0,6236000000.0,269000000.0,-6505000000.0,569000000.0,-1127000000.0,-66000000.0,NEIC,forearc
604657172,2014-05-27T09:04:16,-73.57,-36.14,11.5,5.1,mw,18.0,22.0,106.0,181.0,68.0,83.0,66.0,80.0,6.0,184.0,23.0,276.0,4119000000.0,-148000000.0,-3971000000.0,159000000.0,-4329000000.0,-713000000.0,NEIC,forearc
606777698,2015-03-05T02:08:49,-72.5649,-34.2307,9.0,5.0,mw,0.16,87.85,-73.13,97.22,17.0,-172.63,41.0,75.0,17.0,180.0,45.0,287.0,-497000000.0,560000000.0000001,-64000000.0,-318000000.0,-3387000000.0,-1020000000.0,NEIC,forearc
610586936,2015-03-19T01:33:19,-73.33,-36.11,11.5,5.0,mw,5.0,8.0,81.0,194.0,82.0,91.0,53.0,105.0,1.0,14.0,37.0,283.0,917000000.0,281999999.99999994,-1199000000.0,-968000000.0,-3878000000.0,-295000000.0,NEIC,forearc
607304048,2015-06-20T02:10:13,-73.69,-36.43,11.5,6.4,mw,40.0,12.0,123.0,187.0,80.0,83.0,55.0,88.0,7.0,188.0,34.0,282.0,196300000000.0,-33000000000.0,-163400000000.0,-43500000000.0,-500900000000.0,-78700000000.0,NEIC,forearc
610637518,2015-09-16T23:18:57,-71.42,-31.49,35.5,7.0,mw,180.0,54.0,93.0,355.0,36.0,86.0,81.0,103.0,2.0,359.0,9.0,268.0,3363000000000.0,-143000000000.0,-3220000000000.0,-113000000000.0,-1045000000000.0,117000000000.0,NEIC,forearc
607777378,2015-09-17T01:33:03,-72.0478,-31.7273,9.0,5.8,mw,183.43,85.34,97.36,305.6,8.71,32.47,49.0,101.0,7.0,3.0,40.0,267.0,5699999999.999999,7120000000.0,-12820000000.0,-2540000000.0,-53470000000.00001,5940000000.0,NEIC,forearc
610433427,2015-09-18T04:24:05,-72.08,-31.36,11.5,5.0,mw,249.0,20.0,-4.0,343.0,88.0,-110.0,40.0,92.0,20.0,344.0,43.0,234.0,-459000000.0,-105000000.0,564999999.9999999,1413000000.0,-3226000000.0,1320000000.0,NEIC,forearc
610433535,2015-09-20T06:07:08,-72.0,-31.69,13.5,5.1,mw,3.0,17.0,96.0,176.0,73.0,88.0,62.0,84.0,2.0,177.0,28.0,268.0,3288000000.0,592000000.0,-3880000000.0,362000000.0,-5431000000.0,54000000.0,NEIC,forearc
611838315,2015-11-11T01:55:02,-71.1327,-29.4251,20.3,7.0,mw,8.12,13.25,104.24,173.51,77.16,86.68,58.0,79.0,3.0,174.0,32.0,266.0,1664000000000.0,-196000000000.0,-1468000000000.0,430000000000.0,-3201000000000.0,-57000000000.0,NEIC,forearc
611838313,2015-11-11T02:46:52,-71.1298,-29.6772,20.8,7.0,mw,4.19,13.97,106.69,167.02,76.63,85.91,58.0,72.0,4.0,168.0,32.0,260.0,1735000000000.0,-232000000000.0,-1502999999999.9998,798000000000.0,-3070000000000.0,42999999999.99999,NEIC,forearc
608485014,2016-03-16T03:49:37,-71.68,-31.24,23.5,5.3,mw,176.0,58.0,92.0,353.0,32.0,87.0,77.0,91.0,1.0,355.0,13.0,265.0,9040000000.0,770000000.0,-9810000000.0,190000000.0,-4660000000.0,1020000000.0,NEIC,forearc
611829748,2016-05-11T13:11:37,-71.62,-30.65,23.5,5.4,mw,2.0,23.0,94.0,178.0,67.0,88.0,68.0,85.0,1.0,178.0,22.0,269.0,10120000000.0,89999999.99999999,-10209999999.999998,540000000.0,-10029999999.999998,60000000.0,NEIC,forearc
608991514,2016-06-06T13:16:05,-71.3,-30.08,23.5,5.5,mw,7.0,18.0,97.0,180.0,72.0,88.0,62.0,87.0,2.0,181.0,27.0,272.0,12420000000.0,480000000.0,-12900000000.0,170000000.0,-18010000000.0,-859999999.9999999,NEIC,forearc
609939179,2016-12-25T14:22:51,-73.7698,-43.7038,37.7,7.6,mw,10.44,22.46,104.5,174.81,68.29,84.09,66.0,74.0,5.0,177.0,23.0,269.0,20380000000000.0,-1460000000000.0,-18920000000000.0,3210000000000.0,-20400000000000.0,-1070000000000.0,NEIC,forearc
610570390,2017-01-03T21:19:17,-74.4337,-43.3342,13.5,5.5,mw,18.63,14.03,131.78,155.99,79.58,80.55,54.0,54.0,9.0,158.0,34.0,254.0,7180000000.0,2859999999.9999995,-10040000000.0,8820000000.0,-19240000000.0,1490000000.0,NEIC,forearc
610585856,2017-04-28T15:49:40,-71.3845,-33.4713,30.5,5.1,mw,7.62,41.57,105.73,166.99,50.31,76.48,79.0,19.0,10.0,176.0,4.0,267.0,4304000000.0,1538000000.0,-5841000000.0,578000000.0,-761000000.0,407000000.0,NEIC,forearc
610650242,2017-04-28T17:41:49,-71.9578,-33.2794,18.0,5.2,mw,28.55,13.06,121.47,176.41,78.89,83.09,56.0,78.0,7.0,178.0,34.0,272.0,3516000000.0,-444000000.0,-3072000000.0,796000000.0,-7902000000.0,-841000000.0,NEIC,forearc
610588558,2017-04-29T01:46:02,-71.8417,-33.2092,19.5,5.1,mw,7.43,29.92,94.41,182.35,60.17,87.47,75.0,86.0,2.0,184.0,15.0,274.0,4917000000.0,283999999.99999994,-5201000000.0,-11000000.0,-2972000000.0,-462000000.0,NEIC,forearc
611682876,2018-02-08T21:19:26,-73.729,-37.396,12.0,5.4,mw,33.15,31.77,107.75,192.52,59.91,79.31,72.89,76.05,9.24,197.93,14.28,290.3,12890000000.0,-620000000.0,-12270000000.000002,-540000000.0,-7770000000.0,-5729999999.999999,GFZ,forearc
612708746,2018-09-10T08:24:12,-71.661,-28.775,12.0,5.0,mw,202.69,62.73,102.37,357.12,29.74,67.44,69.7,138.57,10.97,16.95,16.86,283.58,2900000000.0,77000000.0,-2977000000.0,-1125000000.0,-1774000000.0,-553000000.0,GFZ,forearc
616643659,2018-12-01T23:55:25,-72.301,-33.93,11.0,5.4,mw,8.26,37.04,94.51,182.61,53.09,86.6,81.51,76.11,2.72,184.65,8.04,275.03,13690000000.0,980000000.0,-14680000000.0,260000000.0,-4150000000.0,-1480000000.0,GFZ,forearc
614976286,2019-02-25T15:28:42,-71.698,-29.775,11.5,5.3,mw,202.44,33.68,132.76,334.42,65.98,65.65,61.0,207.0,22.0,345.0,17.0,82.0,6740000000.000001,3800000000.0,-10530000000.0,-3210000000.0,5679999999.999999,1210000000.0,NEIC,forearc
615093192,2019-03-02T20:21:54,-72.354,-33.707,11.0,5.3,mw,6.71,21.56,87.98,188.88,68.45,90.8,66.54,100.3,0.74,8.59,23.45,278.27,9780000000.0,-1210000000.0,-8560000000.0,-1610000000.0,-9740000000.0,-1000000000.0,GFZ,forearc
615952702,2019-06-14T00:19:12,-71.915,-30.04,10.0,6.2,mw,7.05,32.73,92.28,184.34,57.3,88.54,77.65,89.5,1.23,185.13,12.29,275.4,209400000000.0,-5000000000.0,-204300000000.00003,-4000000000.0,-95100000000.0,-20100000000.0,GFZ,forearc
616184921,2019-08-01T20:01:30,-72.191,-34.285,15.0,5.5,mw,43.28,19.51,136.78,174.81,76.78,75.52,55.91,66.42,14.09,178.19,30.32,276.62,8190000000.0,1460000000.0,-9650000000.0,2410000000.0,-16920000000.0,-3920000000.0,GFZ,forearc
617816404,2020-03-25T06:52:38,-73.4677,-35.7473,10.0,5.1,mw,75.86,19.69,154.3,190.24,81.6,72.13,50.0,80.0,18.0,193.0,34.0,295.0,1725000000.0,-713000000.0,-1012000000.0,-745000000.0,-5682000000.0,-2093000000.0,NEIC,forearc
