id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B040696D,1996-04-06T12:17:35,-77.26,-53.39,15.0,5.0,mw,166.0,27.0,119.0,315.0,67.0,76.0,65.0,201.0,12.0,320.0,21.0,55.0,1.1240000000000002e+17,-2.97e+16,-8.27e+16,-8.4e+16,5.18e+16,3e+16,gcmt,outer_rise
B072497A,1997-07-24T19:54:43,-72.63,-30.63,15.0,5.0,mw,0.0,31.0,91.0,179.0,59.0,89.0,76.0,86.0,1.0,179.0,14.0,269.0,3.26e+17,2.48e+16,-3.508e+17,7000000000000001.0,-1.768e+17,4800000000000000.0,gcmt,outer_rise
B110597B,1997-11-05T06:09:13,-78.73,-44.54,15.0,5.0,mw,80.0,75.0,-173.0,349.0,84.0,-15.0,6.0,35.0,73.0,146.0,15.0,304.0,-1.4299999999999998e+16,9.97e+16,-8.54e+16,-1.57e+16,-7.48e+16,-2.387e+17,gcmt,outer_rise
C040198D,1998-04-01T22:43:05,-75.37,-40.64,15.0,6.0,mw,199.0,44.0,-88.0,17.0,46.0,-92.0,1.0,108.0,1.0,18.0,89.0,227.0,-1.18e+19,8.1e+17,1.099e+19,1.5e+17,-3.5000000000000006e+17,3.72e+18,gcmt,outer_rise
B050898E,1998-05-08T17:42:17,-78.08,-45.15,15.0,5.0,mw,158.0,55.0,-17.0,258.0,76.0,-144.0,14.0,24.0,51.0,275.0,35.0,124.0,-1.777e+16,4.755e+16,-2.9780000000000004e+16,4.944e+16,4.675e+16,-6.467e+16,gcmt,outer_rise
B110698A,1998-11-06T08:01:20,-79.34,-44.52,15.0,5.3,mw,256.0,69.0,171.0,349.0,82.0,22.0,21.0,214.0,67.0,9.0,9.0,121.0,-6.36e+16,3.284e+17,-2.648e+17,-2.661e+17,2.818e+17,-6.816e+17,gcmt,outer_rise
B122698A,1998-12-26T11:20:26,-75.74,-40.9,15.4,5.2,mw,187.0,18.0,-89.0,6.0,72.0,-90.0,27.0,96.0,0.0,6.0,63.0,275.0,-1.31e+17,-1.7499999999999998e+16,1.485e+17,-2.02e+16,-2.009e+17,1.8e+16,gcmt,outer_rise
C082299A,1999-08-22T09:35:42,-75.44,-40.88,15.0,5.8,mw,202.0,45.0,-84.0,14.0,46.0,-96.0,1.0,108.0,4.0,18.0,86.0,205.0,-4.099e+18,-1.79e+17,4.279e+18,2.06e+17,-1.49e+17,1.601e+18,gcmt,outer_rise
B092999E,1999-09-29T18:01:34,-72.6,-30.94,15.0,5.2,mw,352.0,31.0,87.0,175.0,59.0,92.0,76.0,90.0,1.0,355.0,14.0,264.0,3.346e+17,3.49e+16,-3.696e+17,1.17e+16,-1.935e+17,4.38e+16,gcmt,outer_rise
B080300Q,2000-08-03T19:22:18,-72.44,-17.83,35.0,5.5,mw,309.0,29.0,66.0,156.0,64.0,102.0,69.0,90.0,11.0,331.0,18.0,237.0,4.769e+17,-1.401e+17,-3.368e+17,1.194e+17,-3.767e+17,3.097e+17,gcmt,outer_rise
