id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B042290A,1990-04-22T20:25:27,-73.6,-38.07,31.0,5.6,mw,347.0,16.0,81.0,177.0,74.0,93.0,61.0,91.0,3.0,356.0,29.0,264.0,1.84e+17,7800000000000000.0,-1.919e+17,1.34e+16,-2.978e+17,2.83e+16,gcmt,subduction_interface
B110492E,1992-11-04T21:32:41,-72.21,-31.98,19.2,5.8,mw,0.0,28.0,93.0,177.0,62.0,89.0,73.0,84.0,1.0,177.0,17.0,268.0,1.076e+18,-2.3e+16,-1.053e+18,5.6e+16,-7.33e+17,3e+16,gcmt,subduction_interface
B110892C,1992-11-08T10:23:02,-70.95,-23.32,15.0,5.0,mw,21.0,11.0,126.0,165.0,81.0,84.0,53.0,67.0,6.0,166.0,36.0,260.0,9.95e+16,-5500000000000000.0,-9.4e+16,8.38e+16,-2.73e+17,-1.2e+16,gcmt,subduction_interface
C112892B,1992-11-28T03:13:38,-72.08,-31.59,22.3,6.4,mw,51.0,52.0,-177.0,319.0,87.0,-38.0,24.0,12.0,52.0,136.0,28.0,269.0,-8.42e+17,4.764e+18,-3.921e+18,2.736e+18,-2.11e+18,-1.185e+18,gcmt,subduction_interface
B031993B,1993-03-19T01:48:12,-71.58,-27.04,15.0,5.6,mw,351.0,19.0,91.0,170.0,71.0,90.0,64.0,80.0,0.0,170.0,26.0,260.0,5.6900000000000006e+17,4.78e+16,-6.168e+17,1.321e+17,-7.488e+17,1.177e+17,gcmt,subduction_interface
B091794D,1994-09-17T12:22:20,-72.01,-32.48,18.8,5.3,mw,11.0,26.0,83.0,199.0,64.0,93.0,71.0,117.0,3.0,18.0,19.0,287.0,2.933e+17,5500000000000000.0,-2.988e+17,-8.63e+16,-2.241e+17,-9.24e+16,gcmt,subduction_interface
B092294C,1994-09-22T14:24:38,-71.9,-32.07,27.0,5.1,mw,61.0,36.0,21.0,314.0,78.0,124.0,46.0,259.0,33.0,126.0,25.0,18.0,6.07e+16,-1.331e+17,7.24e+16,-8.95e+16,1.0169999999999998e+17,3.31e+16,gcmt,subduction_interface
B042895A,1995-04-28T02:04:24,-71.99,-32.06,20.8,5.2,mw,126.0,42.0,61.0,342.0,54.0,114.0,70.0,308.0,19.0,148.0,6.0,56.0,6.829e+16,-3.449e+16,-3.379e+16,2.317e+16,3.162e+16,1.079e+16,gcmt,subduction_interface
M073095A,1995-07-30T05:11:56,-70.74,-24.17,28.7,7.3,mw,354.0,22.0,87.0,177.0,68.0,91.0,67.0,90.0,1.0,357.0,23.0,267.0,8.260999999999999e+20,4.25e+19,-8.686e+20,3.02e+19,-8.674e+20,6.42e+19,gcmt,subduction_interface
B080295A,1995-08-02T00:14:14,-71.2,-23.05,15.0,5.5,mw,16.0,18.0,117.0,168.0,74.0,82.0,60.0,67.0,8.0,170.0,29.0,265.0,5.473e+17,8.1e+16,-6.283e+17,2.257e+17,-9.11e+17,-1.11e+16,gcmt,subduction_interface
