#,year,month,day,hour,minute,seconds,longitude,latitude,depth,rms,magnitude,magnitude_type
55239,2010,4,18,1,46,41.65,-72.806588,-35.308363,43.3127,0.36,3.4,l 
55240,2010,4,18,1,49,32.8,-73.77414,-37.550727,1.6508,0.74,5.6,l 
55241,2010,4,18,2,7,55.64,-73.408273,-36.619821,44.5712,0.25,3.2,l 
55242,2010,4,18,2,50,3.87,-71.403685,-33.825696,44.5073,0.18,2.3,l 
55243,2010,4,18,2,52,15.1,-74.017851,-37.361559,22.3979,0.33,5.0,l 
55244,2010,4,18,3,12,10.95,-71.599446,-34.57709,11.1895,0.2,3.0,l 
55245,2010,4,18,3,44,33.53,-70.208005,-33.9369,106.7316,0.19,2.7,l 
55246,2010,4,18,4,51,43.29,-74.099262,-37.038838,7.0733,0.47,4.2,l 
55247,2010,4,18,6,25,0.47,-74.134237,-37.099838,38.4668,0.5,4.8,l 
55248,2010,4,18,7,3,30.01,-68.543396,-21.23227,104.6514,0.49,3.8,l 
55249,2010,4,18,7,53,24.39,-72.795894,-33.659797,23.4835,0.7,4.9,l 
55250,2010,4,18,8,9,33.12,-74.006281,-37.225174,33.8771,0.52,5.1,l 
55251,2010,4,18,8,21,38.31,-72.463158,-34.395678,20.5723,0.21,3.3,l 
55252,2010,4,18,9,15,32.1,-73.529191,-35.741196,45.0961,0.14,3.4,l 
55253,2010,4,18,9,31,31.19,-72.989062,-35.996234,24.3914,0.34,3.4,l 
55254,2010,4,18,10,1,59.82,-72.801112,-35.997145,33.9058,0.47,4.3,l 
55255,2010,4,18,10,43,24.1,-69.670954,-20.92575,60.1618,0.25,4.4,l 
55256,2010,4,18,10,54,27.12,-72.747041,-34.507139,8.2764,0.2,3.4,l 
55257,2010,4,18,11,5,21.06,-71.829422,-33.565481,93.735,0.24,3.2,l 
55258,2010,4,18,11,39,20.07,-73.325331,-37.789468,29.4857,0.31,4.2,l 
55259,2010,4,18,11,50,35.17,-72.6423,-35.318385,45.5344,0.11,3.1,l 
55260,2010,4,18,12,47,17.56,-71.966098,-33.556818,18.2545,0.38,3.0,l 
55261,2010,4,18,13,4,49.34,-72.324327,-35.09736,5.2681,0.31,3.7,l 
55262,2010,4,18,13,42,45.12,-72.201856,-34.683457,10.189,0.23,4.2,l 
55263,2010,4,18,14,58,50.99,-73.389548,-37.229139,98.1036,0.25,3.8,l 
55264,2010,4,18,16,32,24.49,-73.22128,-37.758431,26.0406,0.29,3.4,l 
55265,2010,4,18,16,57,1.88,-68.904507,-20.667297,96.9976,0.1,3.0,l 
55266,2010,4,18,17,19,58.3,-72.403845,-33.916976,23.0953,0.23,3.3,l 
55267,2010,4,18,17,30,7.37,-72.168278,-35.973505,49.188,0.43,2.5,l 
55268,2010,4,18,18,36,2.78,-72.420903,-34.068104,22.3178,0.12,3.5,l 
55269,2010,4,18,18,56,15.11,-71.401681,-35.196634,127.6574,0.31,,xx
55270,2010,4,18,19,26,29.36,-72.249167,-34.396157,14.9823,0.11,2.9,l 
55271,2010,4,18,19,49,50.92,-72.334227,-34.088299,18.7673,0.27,3.3,l 
55272,2010,4,18,20,52,59.97,-68.947961,-21.05196,112.0058,0.12,3.5,l 
55273,2010,4,18,21,56,32.02,-72.079062,-34.847254,28.7273,0.41,3.3,l 
55274,2010,4,18,22,40,57.45,-69.551097,-33.580283,71.8489,0.34,2.6,l 
55275,2010,4,18,23,52,47.82,-72.150241,-34.645745,33.7074,0.31,2.6,l 
55276,2010,4,19,1,5,48.57,-72.645184,-35.771561,34.7732,0.45,3.6,l 
55277,2010,4,19,1,22,28.2,-72.426403,-34.88928,31.0857,0.27,3.4,l 
55278,2010,4,19,1,49,10.13,-72.367425,-34.992185,44.8489,0.13,3.9,l 
55279,2010,4,19,3,22,54.92,-72.11736,-34.292193,56.3633,0.43,4.0,l 
55280,2010,4,19,4,21,26.92,-72.017829,-34.587161,45.7706,0.19,3.2,l 
55281,2010,4,19,4,41,57.86,-73.969817,-37.290399,16.9829,0.4,4.1,l 
55282,2010,4,19,4,47,51.69,-73.325387,-35.817491,21.6229,0.29,4.0,l 
55283,2010,4,19,5,8,43.07,-72.047379,-34.381931,42.4103,0.32,3.6,l 
55284,2010,4,19,6,24,25.91,-72.340665,-33.947248,11.8376,0.35,3.3,l 
55285,2010,4,19,7,16,11.93,-72.74787,-37.230872,46.3209,0.43,3.3,l 
55286,2010,4,19,7,29,22.63,-72.920983,-36.161045,26.1567,0.4,2.5,l 
55287,2010,4,19,7,32,40.69,-74.467773,-37.507176,5.8024,0.34,5.4,l 
55288,2010,4,19,7,44,18.8,-73.246695,-35.509334,20.949,0.13,3.2,l 
55289,2010,4,19,8,18,37.2,-72.886494,-36.018172,28.0646,0.42,3.4,l 
55290,2010,4,19,8,32,10.55,-71.886339,-34.988418,47.4415,0.43,3.3,l 
55291,2010,4,19,8,36,53.15,-73.235057,-36.566176,14.7936,0.51,2.9,l 
55292,2010,4,19,8,51,16.59,-71.693555,-32.400638,38.9954,0.21,3.7,l 
55293,2010,4,19,8,54,36.34,-71.764505,-32.443459,43.1922,0.78,3.0,l 
55294,2010,4,19,9,26,28.7,-72.814923,-36.235891,28.6779,0.37,3.0,l 
55295,2010,4,19,14,13,10.25,-69.827231,-33.23068,132.1634,0.36,3.1,l 
55296,2010,4,19,16,21,23.7,-71.999487,-34.82218,41.7165,0.16,2.9,l 
55297,2010,4,19,16,51,52.98,-71.630568,-33.896762,14.7766,0.26,2.5,l 
55298,2010,4,19,17,21,30.86,-72.372924,-33.745517,24.4709,0.26,3.1,l 
55299,2010,4,19,17,27,28.82,-72.54304,-33.870397,9.0753,0.29,3.4,l 
55300,2010,4,19,18,1,59.24,-72.058811,-34.519958,32.0706,0.17,3.1,l 
55301,2010,4,19,18,4,55.97,-72.95082,-36.38024,9.6909,0.28,3.2,l 
55302,2010,4,19,20,39,53.72,-71.905959,-34.492274,12.4281,0.18,2.9,l 
55303,2010,4,19,20,54,48.48,-72.446473,-33.761678,19.8178,0.3,3.3,l 
55304,2010,4,19,21,18,6.12,-68.828638,-22.245733,119.5615,0.51,4.3,l 
55305,2010,4,19,22,15,30.66,-71.681579,-32.447384,22.1501,0.76,4.2,l 
55306,2010,4,20,0,24,17.56,-72.463223,-34.038232,49.4934,0.39,4.1,l 
55307,2010,4,20,0,38,48.96,-72.372301,-34.061389,19.2658,0.23,3.1,l 
55308,2010,4,20,1,23,38.87,-71.886166,-32.860233,22.4141,0.62,2.7,l 
55309,2010,4,20,1,32,10.17,-72.4178,-34.094545,41.5831,0.19,3.1,l 
55310,2010,4,20,1,59,22.57,-72.991661,-33.980518,21.817,0.27,4.0,l 
55311,2010,4,20,2,27,31.14,-71.832801,-34.524958,33.168,0.35,3.1,l 
55312,2010,4,20,2,32,6.72,-70.244731,-33.661899,102.7915,0.14,3.5,l 
55313,2010,4,20,3,42,47.56,-72.544258,-34.377672,92.4458,0.31,3.8,l 
55314,2010,4,20,4,7,47.98,-72.840432,-35.881939,18.6774,0.22,2.6,l 
55315,2010,4,20,5,24,53.06,-73.157676,-36.514815,30.0644,0.44,3.1,l 
55316,2010,4,20,5,42,56.82,-71.937938,-34.525568,63.6434,0.22,2.8,l 
55317,2010,4,20,6,6,9.5,-72.19313,-35.76632,45.2701,0.21,2.0,l 
55318,2010,4,20,6,44,4.74,-72.467947,-33.705623,28.063,0.23,3.3,l 
55319,2010,4,20,6,49,39.66,-72.709795,-33.742541,54.2705,0.28,3.5,l 
55320,2010,4,20,7,14,44.1,-72.299093,-35.49638,90.9037,0.28,3.3,l 
55321,2010,4,20,7,41,17.73,-71.398045,-33.970114,54.4344,0.52,4.3,l 
55322,2010,4,20,12,49,35.23,-72.24342,-34.664271,35.5502,0.28,3.4,l 
55323,2010,4,20,21,29,55.22,-72.768484,-36.133813,48.6504,0.12,3.1,l 
55324,2010,4,21,0,36,36.96,-71.188437,-35.026278,90.492,0.16,2.9,l 
55325,2010,4,21,0,49,3.03,-72.323199,-33.982118,12.9546,0.09,2.8,l 
55326,2010,4,21,1,2,3.05,-72.747977,-35.569973,0.0489,0.48,3.4,l 
55327,2010,4,21,1,10,19.69,-71.798297,-34.72727,36.4875,0.15,3.1,l 
55328,2010,4,21,2,19,1.95,-71.322877,-34.039686,49.0827,0.28,2.5,l 
55329,2010,4,21,2,27,45.14,-72.702198,-34.89258,6.0239,0.51,4.5,l 
55330,2010,4,21,2,36,1.98,-73.247569,-36.806841,19.9488,0.18,3.0,l 
55331,2010,4,21,2,44,7.82,-72.927702,-36.380261,23.5513,0.37,3.0,l 
55332,2010,4,21,3,22,20.59,-73.3193,-38.594097,51.298,0.28,4.1,l 
55333,2010,4,21,3,30,27.62,-71.97347,-32.747553,11.6999,0.22,3.0,l 
55334,2010,4,21,3,31,14.89,-71.54521,-34.042308,40.5084,0.17,2.3,l 
55335,2010,4,21,4,25,36.53,-72.859227,-36.323602,29.2096,0.29,2.6,l 
55336,2010,4,21,5,16,34.43,-72.384614,-34.01338,24.8482,0.17,3.5,l 
55337,2010,4,21,9,44,44.76,-72.756171,-35.118184,36.279,0.47,3.3,l 
55338,2010,4,21,10,1,36.85,-73.280367,-35.809378,10.5286,0.37,4.3,l 
55339,2010,4,21,12,7,58.93,-73.330233,-36.494291,19.7096,0.34,3.5,l 
55340,2010,4,21,13,19,6.43,-71.395055,-33.98403,45.3749,0.23,3.8,l 
55341,2010,4,21,15,40,12.25,-72.296059,-34.218372,23.9323,0.14,3.1,l 
55342,2010,4,21,16,51,58.86,-70.179771,-35.131317,154.0875,0.33,3.5,l 
55343,2010,4,21,17,53,26.58,-71.473903,-34.788398,68.2203,0.73,3.7,l 
55344,2010,4,21,17,54,31.54,-68.741813,-21.985402,106.0108,0.27,4.7,l 
55345,2010,4,21,20,53,38.2,-71.981528,-35.138385,43.0443,0.39,3.5,l 
55346,2010,4,21,23,40,37.11,-71.399734,-34.352684,64.5082,0.11,2.6,l 
55347,2010,4,21,23,46,23.02,-71.856335,-35.149635,50.7725,0.41,3.7,l 
55348,2010,4,22,0,31,28.01,-72.652433,-34.7292,24.0087,0.23,3.8,l 
55349,2010,4,22,3,37,25.67,-72.754187,-36.267425,25.3856,0.59,3.0,l 
55350,2010,4,22,4,20,52.66,-73.680384,-36.61929,4.8419,0.23,3.2,l 
55351,2010,4,22,4,28,34.2,-73.065738,-36.267078,25.1004,0.41,2.8,l 
55352,2010,4,22,5,0,9.29,-71.757989,-34.806054,50.6776,0.24,3.1,l 
55353,2010,4,22,5,38,43.03,-72.046948,-34.618947,60.1099,0.2,2.7,l 
55354,2010,4,22,5,43,55.16,-71.440929,-33.372557,31.8603,0.35,2.9,l 
55355,2010,4,22,5,56,45.95,-70.10859,-33.01028,106.2882,0.52,3.7,l 
55356,2010,4,22,8,30,22.57,-71.613339,-34.627535,51.4708,0.21,2.5,l 
55357,2010,4,22,9,50,46.61,-72.499626,-34.031654,87.583,0.15,3.3,l 
55358,2010,4,22,11,21,0.26,-72.21283,-33.881108,74.7012,0.41,3.0,l 
55359,2010,4,22,11,27,40.57,-73.402237,-35.530391,42.6208,0.61,3.5,l 
55360,2010,4,22,12,54,40.87,-71.98137,-34.030016,40.7743,0.29,3.3,l 
55361,2010,4,22,13,12,38.57,-71.900822,-34.42545,3.6403,0.32,3.0,l 
55362,2010,4,22,15,39,17.89,-71.800164,-34.560288,23.9864,0.34,3.6,l 
55363,2010,4,22,15,46,11.75,-71.94025,-34.684555,1.4412,0.29,4.0,l 
55364,2010,4,22,18,58,59.08,-71.683775,-33.866435,22.7976,0.28,3.4,l 
55365,2010,4,22,19,21,55.42,-72.263383,-33.812285,7.9058,0.22,2.7,l 
55366,2010,4,22,21,27,57.03,-71.946637,-34.686468,2.4092,0.22,3.8,l 
55367,2010,4,22,22,33,6.55,-71.75209,-34.700497,20.2374,0.48,3.3,l 
55368,2010,4,22,23,21,2.46,-71.658215,-34.075899,49.0308,0.14,2.6,l 
55369,2010,4,23,1,2,14.25,-73.16585,-36.364845,17.8695,0.35,2.9,l 
55370,2010,4,23,1,59,55.3,-72.373137,-34.704191,24.4529,0.26,4.7,l 
55371,2010,4,23,5,25,46.88,-72.006233,-33.70994,14.4562,0.28,2.7,l 
55372,2010,4,23,5,42,9.21,-72.033516,-34.504896,111.2367,0.16,,xx
55373,2010,4,23,8,29,54.66,-72.225827,-34.12762,1.4759,0.23,2.9,l 
55374,2010,4,23,9,55,15.47,-71.679668,-33.706628,53.9304,0.22,2.7,l 
55375,2010,4,23,10,14,16.61,-69.640944,-18.151267,118.2427,0.1,4.9,l 
55376,2010,4,23,10,52,16.34,-69.782324,-32.808447,128.7324,0.18,3.5,l 
55377,2010,4,23,13,51,28.57,-71.66389,-36.228232,81.0496,0.33,2.7,l 
55378,2010,4,23,14,8,54.25,-71.939138,-34.742339,19.2876,0.2,3.3,l 
55379,2010,4,23,15,5,49.54,-73.622398,-36.575109,4.0682,0.67,4.4,l 
55380,2010,4,23,17,53,55.7,-71.854255,-34.719069,8.4649,0.4,3.5,l 
55381,2010,4,23,19,40,59.91,-72.059561,-34.222915,43.9028,0.23,3.6,l 
55382,2010,4,23,20,53,30.77,-73.228857,-36.336142,13.2282,0.3,2.8,l 
55383,2010,4,23,23,36,10.52,-72.28928,-33.847621,5.1782,0.18,3.1,l 
55384,2010,4,24,3,8,0.16,-70.282351,-33.973711,-2.173,0.39,2.3,l 
55385,2010,4,24,4,2,42.56,-72.184579,-34.304726,27.3507,0.22,2.8,l 
55386,2010,4,24,4,27,40.93,-72.4851,-33.629836,24.091,0.26,2.6,l 
55387,2010,4,24,4,58,59.77,-72.582744,-34.352089,6.403,0.15,3.5,l 
55388,2010,4,24,5,25,43.08,-72.456298,-33.21512,7.8334,0.33,3.5,l 
55389,2010,4,24,6,9,3.22,-72.386437,-34.426683,18.8342,0.1,2.9,l 
55390,2010,4,24,6,35,54.97,-71.642632,-33.664041,33.1021,0.45,3.9,l 
55391,2010,4,24,6,48,59.67,-73.501173,-36.268075,21.6123,0.23,4.4,l 
55392,2010,4,24,8,54,51.09,-72.56488,-34.758882,5.0329,0.33,3.2,l 
55393,2010,4,24,10,9,21.7,-71.745146,-34.740671,43.4187,0.36,3.3,l 
55394,2010,4,24,10,55,38.64,-72.493017,-33.280138,37.0978,0.11,3.4,l 
55395,2010,4,24,13,53,40.18,-68.692224,-21.965421,133.5971,0.3,4.5,l 
55396,2010,4,24,15,28,27.41,-70.157717,-34.372291,28.823,0.21,2.6,l 
55397,2010,4,24,19,8,9.61,-71.782743,-34.253736,9.8449,0.2,2.6,l 
55398,2010,4,24,20,31,16.23,-72.198018,-35.319108,43.0928,0.37,3.2,l 
55399,2010,4,24,22,7,23.76,-72.160826,-34.036598,32.9024,0.23,3.6,l 
55400,2010,4,25,1,42,13.23,-68.507374,-21.040057,139.4864,0.14,4.2,l 
55401,2010,4,25,1,46,55.05,-71.867437,-33.839454,106.7256,0.28,3.7,l 
55402,2010,4,25,2,14,5.84,-71.515029,-34.484604,37.1582,0.12,2.8,l 
55403,2010,4,25,2,38,25.29,-72.565299,-35.316933,26.5911,0.31,3.6,l 
55404,2010,4,25,2,58,27.15,-72.318772,-33.935748,21.321,0.25,3.3,l 
55405,2010,4,25,3,10,13.07,-72.487078,-34.816925,16.2134,0.62,3.6,l 
55406,2010,4,25,3,46,35.8,-72.440761,-35.432728,43.9818,0.36,3.5,l 
55407,2010,4,25,7,30,52.09,-71.581135,-35.205075,97.2208,0.18,2.7,l 
55408,2010,4,25,7,40,37.27,-71.817028,-34.503779,-0.2633,0.35,2.5,l 
55409,2010,4,25,8,27,48.46,-70.030357,-34.303547,9.6084,0.17,2.6,l 
55410,2010,4,25,8,53,38.36,-72.906229,-35.788706,27.9492,0.48,3.2,l 
55411,2010,4,25,11,6,21.7,-71.844514,-34.454789,41.0389,0.55,2.5,l 
55412,2010,4,25,15,14,44.67,-71.855178,-33.928138,23.0584,0.89,3.5,l 
55413,2010,4,25,17,29,15.16,-72.685666,-36.394303,44.5287,0.17,3.9,l 
55414,2010,4,25,21,9,54.04,-68.898946,-21.298774,108.4994,0.18,2.5,l 
55415,2010,4,25,22,31,40.63,-72.324583,-34.784229,10.9992,0.18,2.8,l 
55416,2010,4,26,0,26,56.36,-71.879269,-34.66534,24.6176,0.17,2.9,l 
55417,2010,4,26,1,46,52.7,-72.751476,-35.895994,23.7344,0.28,3.2,l 
55418,2010,4,26,2,12,43.37,-72.120853,-33.522427,31.1935,0.38,3.0,l 
55419,2010,4,26,3,21,42.93,-72.150037,-34.342148,34.432,0.31,3.6,l 
55420,2010,4,26,4,5,24.32,-70.546934,-33.129473,92.421,0.21,2.6,l 
55421,2010,4,26,4,36,51.31,-73.946081,-37.597081,5.4877,0.31,4.2,l 
55422,2010,4,26,5,26,25.95,-72.582243,-35.316295,8.8522,0.18,3.3,l 
55423,2010,4,26,7,49,34.73,-72.481777,-34.780807,10.7885,0.38,3.5,l 
55424,2010,4,26,11,34,59.87,-71.836738,-34.904413,37.6997,0.33,3.5,l 
55425,2010,4,26,11,57,8.02,-72.368788,-34.121937,21.195,0.26,4.1,l 
55426,2010,4,26,12,4,18.36,-72.351441,-34.133962,9.2923,0.37,3.4,l 
55427,2010,4,26,12,12,32.91,-72.428493,-34.07581,15.4945,0.17,3.3,l 
55428,2010,4,26,13,4,26.31,-69.600363,-20.675117,72.4728,0.21,3.4,l 
55429,2010,4,30,15,33,55.2,-72.260951,-34.24807,0.3954,0.19,2.8,l 
55430,2010,5,1,1,27,44.61,-73.448727,-37.883783,29.37,0.16,4.4,l 
55431,2010,5,1,3,8,35.25,-72.598429,-35.033439,0.6825,0.25,3.4,l 
55432,2010,5,1,3,15,25.07,-71.987977,-34.531764,33.3485,0.31,3.5,l 
55433,2010,5,1,4,20,9.17,-71.69787,-34.803505,52.2433,0.24,3.8,l 
55434,2010,5,1,6,19,58.66,-72.214846,-35.770692,53.5388,0.36,4.3,l 
55435,2010,5,1,9,17,47.48,-71.997078,-34.756476,34.2167,0.28,3.4,l 
55436,2010,5,1,9,29,35.78,-72.423326,-35.138686,11.5328,0.4,4.3,l 
55437,2010,5,1,9,45,19.36,-71.84625,-33.000577,0.4598,0.54,2.4,l 
55438,2010,5,1,10,53,43.85,-72.308288,-34.991037,30.1123,0.66,3.7,l 
55439,2010,5,1,13,7,46.02,-71.409728,-30.817328,86.5574,0.25,4.7,l 
55440,2010,5,1,13,52,48.77,-71.960014,-30.841678,4.8569,0.2,4.5,l 
55441,2010,5,1,14,41,5.33,-72.237201,-33.269263,9.7226,0.55,5.3,l 
55442,2010,5,1,20,55,51.64,-74.139468,-38.12908,4.2422,0.69,4.5,l 
55443,2010,5,1,21,1,34.23,-68.72159,-21.202125,113.7405,0.17,5.1,l 
55444,2010,5,2,1,43,32.27,-71.953515,-33.315138,19.1994,0.46,4.4,l 
55445,2010,5,2,4,2,21.93,-72.022925,-34.60495,1.8972,0.52,3.3,l 
55446,2010,5,2,5,36,4.01,-71.868171,-34.894596,44.5854,0.35,4.0,l 
55447,2010,5,2,6,40,33.56,-70.791626,-34.970073,124.4158,0.19,3.2,l 
55448,2010,5,2,7,21,21.63,-71.972163,-34.734779,-0.0682,0.52,3.4,l 
55449,2010,5,2,7,33,8.38,-71.412434,-34.14061,-0.1146,0.17,2.7,l 
55450,2010,5,2,8,55,54.78,-72.282286,-34.355993,28.5387,0.19,2.9,l 
55451,2010,5,2,12,45,41.86,-72.619023,-33.788476,36.7228,0.38,4.0,l 
55452,2010,5,2,13,51,49.08,-72.217967,-34.299845,25.6966,0.19,3.3,l 
55453,2010,5,2,14,52,39.14,-72.158997,-34.298177,19.8397,0.3,5.8,l 
55454,2010,5,2,14,56,0.04,-72.166597,-34.304821,29.4176,0.32,4.6,l 
55455,2010,5,2,15,2,43.96,-72.104059,-34.356702,30.0268,0.61,3.4,l 
55456,2010,5,2,15,8,39.85,-72.065811,-34.305915,9.323,0.24,2.9,l 
55457,2010,5,2,15,30,28.13,-71.095465,-33.936274,72.4978,0.26,3.5,l 
55458,2010,5,2,15,58,0.49,-72.327962,-34.205734,71.7511,0.22,4.1,l 
55459,2010,5,2,16,48,9.02,-72.166765,-34.374683,32.6822,0.35,3.1,l 
55460,2010,5,2,17,19,27.42,-72.055777,-34.302365,46.6266,0.32,3.6,l 
55461,2010,5,2,17,48,14.02,-72.745533,-33.876719,32.5584,0.49,4.5,l 
55462,2010,5,2,18,52,30.83,-72.089856,-34.382828,26.6289,0.18,3.3,l 
55463,2010,5,2,19,0,21.73,-72.017138,-34.238765,0.4115,0.3,3.1,l 
55464,2010,5,2,19,22,57.49,-72.17177,-34.260891,19.2908,0.26,4.3,l 
55465,2010,5,2,19,46,28.49,-72.184604,-34.305618,27.9588,0.3,4.7,l 
55466,2010,5,2,20,2,46.35,-72.153985,-34.331197,29.944,0.25,3.7,l 
55467,2010,5,2,21,4,0.56,-72.617206,-34.737875,21.6051,1.11,3.6,l 
55468,2010,5,3,1,45,12.41,-72.367787,-34.094649,20.8073,0.13,3.3,l 
55469,2010,5,3,3,44,0.33,-70.426988,-35.333768,17.9942,0.26,3.6,l 
55470,2010,5,3,3,47,7.14,-72.181355,-34.306946,20.5728,0.36,2.8,l 
55471,2010,5,3,4,4,59.65,-73.696117,-36.877588,18.2531,0.31,4.7,l 
55472,2010,5,3,4,10,59.83,-72.115568,-34.298952,8.4518,0.36,3.1,l 
55473,2010,5,3,4,30,16.65,-71.706155,-34.779356,51.7606,0.46,3.3,l 
55474,2010,5,3,6,21,46.12,-71.995521,-34.428528,42.9974,0.18,3.9,l 
55475,2010,5,3,6,33,28.23,-72.126183,-34.280865,32.5094,0.32,4.6,l 
55476,2010,5,3,6,49,25.53,-72.211796,-34.268815,21.446,0.27,5.0,l 
55477,2010,5,3,8,43,32.04,-69.177037,-19.663753,121.6094,0.2,4.7,l 
55478,2010,5,3,9,56,21.79,-72.207188,-33.992113,22.2352,0.35,3.3,l 
55479,2010,5,3,10,24,40.58,-71.866183,-34.726095,36.4489,0.24,3.9,l 
55480,2010,5,3,12,26,39.19,-73.414701,-33.953623,65.2057,0.29,4.5,l 
55481,2010,5,3,15,0,12.63,-72.425613,-34.286177,21.7184,0.81,4.0,l 
55482,2010,5,3,15,29,36.81,-72.957841,-36.96061,26.2359,0.4,3.9,l 
55483,2010,5,3,15,43,35.4,-72.121629,-34.289649,22.4525,0.45,3.6,l 
55484,2010,5,3,17,2,16.12,-73.057815,-35.793063,25.4996,0.46,4.3,l 
55485,2010,5,3,18,39,36.11,-74.393773,-37.474305,101.6724,0.36,5.3,l 
55486,2010,5,3,20,42,21.37,-70.887293,-28.869515,71.2734,0.49,4.5,l 
55487,2010,5,3,22,6,8.59,-71.797833,-34.757364,45.3093,0.37,3.7,l 
55488,2010,5,3,22,37,55.89,-72.045665,-34.340044,34.8048,0.43,2.6,l 
55489,2010,5,3,23,9,37.59,-74.458231,-38.198817,24.6114,0.78,6.4,l 
55490,2010,5,4,0,17,56.76,-72.200398,-34.177996,37.9061,0.39,3.7,l 
55491,2010,5,4,0,23,10.07,-72.749388,-34.119066,16.2609,0.26,3.6,l 
55492,2010,5,4,0,31,58.99,-72.518953,-34.179915,15.7871,0.3,3.9,l 
55493,2010,5,4,0,40,4.08,-73.972039,-37.309393,1.4775,0.33,4.6,l 
55494,2010,5,4,1,0,53.14,-71.915797,-34.541598,25.8381,0.33,3.2,l 
55495,2010,5,4,1,12,3.73,-72.950835,-34.987429,13.0195,0.34,3.8,l 
55496,2010,5,4,2,0,17.55,-72.416185,-34.180869,19.8843,0.67,4.2,l 
55497,2010,5,4,2,49,2.46,-71.502065,-38.290629,-1.1384,1.13,,xx
55498,2010,5,4,3,41,49.78,-72.069439,-34.338384,2.8184,0.27,3.2,l 
55499,2010,5,4,3,57,14.75,-72.06745,-35.1404,42.5491,0.52,3.9,l 
55500,2010,5,4,5,59,44.59,-72.455626,-33.945817,5.2606,0.32,3.0,l 
55501,2010,5,4,8,34,21.48,-71.632319,-34.706845,52.2917,0.18,2.9,l 
55502,2010,5,4,10,8,22.32,-73.494931,-34.207011,75.0316,0.19,3.2,l 
55503,2010,5,4,10,48,0.77,-71.075417,-34.673463,91.1798,0.2,2.9,l 
55504,2010,5,4,11,26,53.34,-72.363137,-33.943823,18.0706,0.23,2.6,l 
55505,2010,5,4,12,0,46.59,-73.007343,-34.889226,11.3796,0.37,3.9,l 
55506,2010,5,4,13,55,5.89,-72.365883,-34.159307,22.4254,0.17,5.0,l 
55507,2010,5,4,14,15,33.76,-71.476834,-33.920418,41.4173,0.32,2.7,l 
55508,2010,5,4,16,5,19.69,-72.854545,-35.196913,82.3374,0.4,3.3,l 
55509,2010,5,4,16,12,56.45,-68.582294,-22.053614,124.2735,0.47,5.4,l 
55510,2010,5,4,18,41,30.78,-72.196434,-34.011733,10.3003,0.3,3.8,l 
55511,2010,5,4,19,8,56.26,-70.237559,-31.543962,117.0771,0.33,4.2,l 
55512,2010,5,4,20,29,32.7,-72.086064,-34.766174,17.8153,0.41,3.9,l 
55513,2010,5,4,22,32,4.18,-72.17176,-33.118401,29.7666,0.66,4.4,l 
55514,2010,5,4,22,58,23.52,-72.318436,-33.288365,16.9924,0.4,4.5,l 
55515,2010,5,5,2,2,30.2,-72.139,-34.812546,1.2513,0.25,3.5,l 
55516,2010,5,5,2,14,22.93,-72.235873,-33.279471,10.3369,0.59,4.0,l 
55517,2010,5,5,2,53,5.54,-72.490846,-33.92062,9.9468,0.4,4.0,l 
55518,2010,5,5,3,32,33.65,-72.258087,-33.447724,7.2721,0.37,4.8,l 
55519,2010,5,5,3,37,12.25,-72.357441,-33.302789,51.1945,0.24,4.0,l 
55520,2010,5,5,3,57,59.92,-72.621742,-34.842276,21.155,0.58,4.1,l 
55521,2010,5,5,5,20,16.59,-73.232585,-35.473431,34.2025,0.48,4.2,l 
55522,2010,5,5,5,47,26.51,-71.924653,-35.082837,47.6379,0.25,2.9,l 
55523,2010,5,5,6,14,10.21,-72.028179,-34.397504,24.4443,0.35,3.4,l 
55524,2010,5,5,6,32,44.26,-71.777262,-34.619661,25.8173,0.13,2.7,l 
55525,2010,5,5,6,34,15.12,-71.813805,-34.589851,14.0507,0.27,2.4,l 
55526,2010,5,5,7,14,24.6,-72.020227,-34.345509,33.116,0.44,3.3,l 
55527,2010,5,5,8,47,18.9,-71.927073,-34.04879,21.9381,0.27,3.2,l 
55528,2010,5,5,10,29,29.2,-72.611268,-35.521341,47.924,0.22,5.1,l 
55529,2010,5,5,10,45,54.72,-72.51777,-35.311005,48.043,0.19,4.1,l 
55530,2010,5,5,10,53,39.31,-72.469033,-34.761953,16.8187,0.45,4.4,l 
55531,2010,5,5,11,46,7.83,-72.65739,-34.887806,21.506,0.65,4.0,l 
55532,2010,5,5,11,47,49.65,-71.195967,-29.156111,58.8943,0.69,4.6,l 
55533,2010,5,5,15,0,29.91,-69.178527,-22.645394,121.9243,1.17,4.9,l 
55534,2010,5,5,15,16,5.92,-72.51192,-33.971264,13.9948,0.22,3.8,l 
55535,2010,5,5,15,24,5.24,-73.520269,-35.713061,63.1981,0.34,6.1,W 
55536,2010,5,5,15,29,55.08,-72.056688,-35.863701,55.3453,0.45,3.9,l 
55537,2010,5,5,15,51,4.75,-73.241615,-35.627231,19.5847,0.51,4.4,l 
55538,2010,5,5,16,30,23.23,-72.752423,-33.831673,49.4592,0.18,3.3,l 
55539,2010,5,5,17,5,40.04,-70.280602,-34.938161,19.6096,0.21,4.0,l 
55540,2010,5,5,17,10,4.41,-72.131867,-34.348196,33.236,0.17,4.3,l 
55541,2010,5,5,17,16,7.05,-72.482168,-34.75661,17.0954,0.36,4.1,l 
55542,2010,5,5,17,32,22.23,-72.476541,-34.099257,16.6185,0.19,3.4,l 
