id,time_iso,longitude,latitude,depth,mag,mag_type,lon_error,lat_error,depth_error,mag_error,strike1,dip1,rake1,strike2,dip2,rake2,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class,sub_depth
C201006011605A,2010-06-01T16:05:29,-73.5,-36.82,14.6,5.1,mwc,,,20.2,,355.0,21.0,81.0,184.0,70.0,93.0,3.81e+16,3880000000000000.0,-4.2e+16,-4270000000000000.0,-4.59e+16,190000000000000.0,anss,,slab_interface,23.6577167511
C201006120351A,2010-06-12T03:51:53,-71.35,-28.38,34.3,5.2,mwc,,,,,256.0,54.0,143.0,10.0,61.0,43.0,3.84e+16,-1.95e+16,-1.89e+16,-4.230000000000001e+16,4.7e+16,-3.71e+16,anss,,intra_slab,24.167881012
C201006241324A,2010-06-24T13:24:09,-73.54,-36.88,35.0,5.0,mwc,,,,,12.0,24.0,102.0,178.0,66.0,85.0,3.19e+16,-3730000000000000.0,-2.82e+16,2980000000000000.0,-2.78e+16,-2550000000000000.0,anss,,intra_slab,23.0497894287
C201006270715A,2010-06-27T07:15:51,-73.48,-36.88,35.0,5.0,mwc,,,,,6.0,22.0,92.0,184.0,68.0,89.0,2.53e+16,-30000000000000.0,-2.53e+16,-1600000000000000.0,-2.63e+16,-2160000000000000.0,anss,,intra_slab,24.0970611572
C201006280059A,2010-06-28T00:59:47,-75.04,-37.91,28.2,5.6,mwc,,,,,41.0,39.0,-59.0,184.0,57.0,-113.0,-2.53e+17,-2.88e+16,2.82e+17,-3.3600000000000004e+16,1.2e+17,1.43e+17,anss,,outer_rise,
C201006290140A,2010-06-29T01:40:00,-73.28,-37.84,17.0,5.5,mwc,,,,,330.0,27.0,126.0,110.0,69.0,73.0,1.56e+17,-9.83e+16,-5.719999999999999e+16,1.67e+17,-3.68e+16,1.04e+17,anss,,forearc,32.6062393188
C201007030005A,2010-07-03T00:05:06,-71.64,-34.78,54.8,5.1,mwc,,,,,43.0,39.0,124.0,183.0,58.0,66.0,4.86e+16,-4760000000000000.0,-4.39e+16,1.31e+16,-2.5e+16,-2.13e+16,anss,,intra_slab,52.6324234009
C201007092257A,2010-07-09T22:57:17,-75.59,-46.06,14.9,5.3,mwc,,,3.9,,79.0,59.0,-176.0,347.0,86.0,-31.0,-1700000000000000.0,3.74e+16,-3.57e+16,800000000000000.0,-5.37e+16,-7.7e+16,anss,,unclassified,
pde20100714083221490_22,2010-07-14T08:32:21,-73.31,-38.067,22.0,6.6,mwc,,,,,180.0,75.0,90.0,360.0,15.0,90.0,3.15e+18,1.1e+17,-3.26e+18,5e+16,-1.03e+19,-2e+17,anss,gcmt:C201007140832A,forearc,33.7395820618
C201007141505A,2010-07-14T15:05:50,-73.23,-38.22,35.0,5.8,mwc,,,,,353.0,14.0,88.0,175.0,76.0,91.0,2.4e+17,1.83e+16,-2.59e+17,3.84e+16,-4.77e+17,2.83e+16,anss,,slab_interface,36.1227531433
C201007150036A,2010-07-15T00:36:02,-72.3,-34.15,8.8,5.4,mwc,,,,,18.0,24.0,121.0,164.0,70.0,77.0,8.34e+16,4.49e+16,-1.28e+17,3.21e+16,-1.1399999999999998e+17,9000000000000000.0,anss,,forearc,21.0677661896
C201008050601A,2010-08-05T06:01:47,-73.28,-37.44,18.0,5.9,mwc,,,,,6.0,13.0,97.0,179.0,78.0,88.0,3.63e+17,1.48e+16,-3.78e+17,2.1e+16,-7.94e+17,-1.64e+16,anss,,forearc,30.7563362122
C201008050627A,2010-08-05T06:27:16,-73.32,-37.43,23.7,5.4,mwc,,,,,355.0,30.0,86.0,180.0,60.0,92.0,1.54e+17,-1.48e+16,-1.3899999999999998e+17,-3900000000000000.0,-8.65e+16,5800000000000000.0,anss,,slab_interface,30.7563362122
C201008150750A,2010-08-15T07:50:36,-71.08,-36.82,10.0,5.2,mwc,,,11.6,,290.0,58.0,-9.0,25.0,82.0,-148.0,-1.84e+16,6.08e+16,-4.24e+16,-1.49e+16,-4.18e+16,5.540000000000001e+16,anss,,crustal_intraarc_shallow,
C201009060320A,2010-09-06T03:20:46,-73.42,-37.78,39.3,5.0,mwc,,,,,19.0,28.0,114.0,173.0,65.0,78.0,2.21e+16,1.45e+16,-3.66e+16,2520000000000000.0,-2.33e+16,-2340000000000000.0,anss,,slab_interface,29.8366584778
pde20100909072801720_16,2010-09-09T07:28:01,-73.412,-37.034,16.0,6.2,mwb,,,,,175.0,85.0,90.0,355.0,5.0,90.0,1.08e+18,3.8e+16,-1.12e+18,-5e+16,-2.03e+18,-1.31e+17,anss,gcmt:C201009090728A,forearc,26.8891448975
C201009122108A,2010-09-12T21:08:42,-71.79,-29.43,60.0,5.2,mwc,,,,,72.0,64.0,179.0,162.0,89.0,26.0,2.73e+16,3.23e+16,-5.97e+16,-9710000000000000.0,-3.86e+16,-5.42e+16,anss,,intra_slab,19.5405311584
C201009131644A,2010-09-13T16:44:47,-70.26,-31.85,100.9,5.1,mwc,,,,,260.0,68.0,15.0,165.0,76.0,158.0,1.04e+16,-2.59e+16,1.55e+16,-6760000000000000.0,-2.05e+16,4.49e+16,anss,,slab_deep,90.3322906494
C201009140323A,2010-09-14T03:23:37,-73.52,-37.22,26.4,5.2,mwc,,,28.7,,359.0,19.0,83.0,186.0,71.0,92.0,5.610000000000001e+16,1799999999999999.8,-5.789999999999999e+16,-9000000000000000.0,-7.1e+16,-2800000000000000.0,anss,,slab_interface,25.2448654175
C201009140337A,2010-09-14T03:37:05,-74.39,-37.52,13.3,5.1,mwc,,,,,352.0,19.0,76.0,187.0,72.0,95.0,3.34e+16,-1530000000000000.0,-3.19e+16,-6560000000000000.0,-4.34e+16,680000000000000.0,anss,,slab_interface,11.3417339325
C201009170652A,2010-09-17T06:52:43,-73.6,-37.51,31.9,5.1,mwc,,,15.0,,341.0,16.0,71.0,181.0,75.0,95.0,2.92e+16,-1190000000000000.0,-2.8e+16,-2620000000000000.0,-4.79e+16,4550000000000000.0,anss,,slab_interface,24.2278518677
C201009200325A,2010-09-20T03:25:35,-66.64,-28.34,198.2,5.1,mw,0.02,0.02,2.5,,86.0,51.0,171.0,182.0,83.0,40.0,-4390000000000000.0,-7570000000000000.0,1.2e+16,3.17e+16,-4.37e+16,-4.33e+16,gcmt,,slab_deep,126.789657593
C201009200542A,2010-09-20T05:42:56,-71.93,-33.64,30.4,5.1,mwc,,,,,348.0,22.0,78.0,182.0,69.0,95.0,3.71e+16,-470000000000000.0,-3.66e+16,-2819999999999999.5,-4.07e+16,3260000000000000.0,anss,,slab_interface,25.8404064178
C201009231636A,2010-09-23T16:36:18,-71.62,-34.91,49.4,5.4,mwc,,,4.4,,19.0,30.0,113.0,173.0,63.0,78.0,1.05e+17,1.32e+16,-1.18e+17,1.97e+16,-7.69e+16,-1.3e+16,anss,,slab_interface,56.6920623779
C201009260529A,2010-09-26T05:29:51,-72.76,-40.46,60.5,5.0,mwc,,,,,126.0,43.0,103.0,289.0,48.0,78.0,3.86e+16,-3.8e+16,-600000000000000.0,-5679999999999999.0,-1780000000000000.0,2.61e+16,anss,,slab_deep,74.0884475708
C201009291629A,2010-09-29T16:29:49,-71.63,-34.77,43.9,5.1,mwc,,,,,62.0,42.0,134.0,190.0,61.0,58.0,3.32e+16,-6310000000000000.0,-2.69e+16,5970000000000000.0,-2.2e+16,-2.83e+16,anss,,forearc,51.6802482605
C201009300026A,2010-09-30T00:26:10,-74.26,-36.25,20.2,5.6,mwc,,,,,9.0,17.0,98.0,180.0,73.0,87.0,1.65e+17,100000000000000.0,-1.65e+17,2800000000000000.0,-2.41e+17,-1.29e+16,anss,,outer_rise,
C201010210249A,2010-10-21T02:49:56,-73.72,-34.74,10.4,5.9,mwc,,,,,2.0,45.0,-136.0,237.0,60.0,-54.0,-5.83e+17,-4e+16,6.23e+17,2.84e+17,1.15e+17,6.38e+17,anss,,outer_rise,
C201010230138A,2010-10-23T01:38:14,-71.11,-29.59,44.0,5.6,mwc,,,,,9.0,33.0,82.0,199.0,57.0,95.0,2.3e+17,5.22e+16,-2.82e+17,-4.36e+16,-1.1000000000000002e+17,-9.06e+16,anss,,slab_interface,47.7521781921
C201010230558A,2010-10-23T05:58:27,-73.36,-37.74,15.0,5.5,mwc,,,,,31.0,16.0,123.0,177.0,76.0,81.0,1.08e+17,1.23e+16,-1.2e+17,1.92e+16,-2.15e+17,-3.09e+16,anss,,forearc,30.828453064
C201010231057A,2010-10-23T10:56:59,-73.41,-36.78,28.9,5.1,mwc,,,,,31.0,29.0,110.0,188.0,63.0,79.0,3.89e+16,-1810000000000000.0,-3.71e+16,-550000000000000.0,-2.97e+16,-1.42e+16,anss,,slab_interface,25.8668289185
C201010291411A,2010-10-29T14:11:51,-71.74,-29.45,42.4,5.2,mwc,,,,,313.0,31.0,36.0,192.0,72.0,116.0,4.29e+16,1.16e+16,-5.44e+16,-2.33e+16,-5.66e+16,2.38e+16,anss,,intra_slab,20.9197120667
pde20101031071040570_29,2010-10-31T07:10:42,-72.39,-33.82,21.4,5.3,mwc,,,,,4.0,20.0,94.0,180.0,70.0,89.0,6.24e+16,3700000000000000.0,-6.6e+16,1200000000000000.0,-7.72e+16,-1900000000000000.0,anss,gcmt:C201010310710A,slab_interface,15.9961547852
C201011100123A,2010-11-10T01:23:31,-73.36,-36.44,7.0,5.0,mwc,,,,,359.0,33.0,88.0,181.0,57.0,91.0,3.96e+16,-790000000000000.0,-3.88e+16,-920000000000000.0,-1.75e+16,-160000000000000.0,anss,,forearc,25.0499286652
C201011280819A,2010-11-28T08:19:47,-71.74,-34.57,35.7,5.2,mwc,,,,,40.0,24.0,-70.0,198.0,68.0,-99.0,-4.31e+16,2680000000000000.0,4.04e+16,1.25e+16,4.62e+16,2.61e+16,anss,,forearc,44.0017089844
C201012131851A,2010-12-13T18:51:05,-73.08,-33.99,29.3,5.2,mwc,,,,,38.0,28.0,-89.0,217.0,62.0,-90.0,-6.21e+16,2.17e+16,4.04e+16,2.63e+16,3.57e+16,3.34e+16,anss,,outer_rise,
pde20110102202017780_24,2011-01-02T20:20:17,-73.326,-38.355,24.0,7.2,mww,,,,,175.0,80.0,90.0,355.0,10.0,90.0,2.84e+19,-4.9e+17,-2.79e+19,2.7e+18,-5.66e+19,-5.7e+17,anss,gcmt:C201101022020A,forearc,34.3253898621
pde20110104225910000_110,2011-01-04T22:59:14,-69.91,-29.28,130.2,5.3,mwc,,,,,7.0,35.0,127.0,144.0,62.0,67.0,8.95e+16,-1100000000000000.0,-8.84e+16,5.77e+16,-3.23e+16,2.07e+16,anss,gcmt:C201101042259A,slab_deep,84.1884460449
pde20110107094219300_10,2011-01-07T09:42:23,-73.66,-35.87,12.3,5.4,mwc,,,,,22.0,21.0,107.0,184.0,70.0,83.0,8.7e+16,7000000000000000.0,-9.4e+16,-3000000000000000.0,-1.09e+17,-2.2e+16,anss,gcmt:C201101070942A,slab_interface,14.3384723663
pde20110107140537000_37,2011-01-07T14:05:40,-73.73,-35.72,34.8,5.1,mwc,,,,,26.0,37.0,90.0,206.0,53.0,90.0,6.92e+16,-2.43e+16,-4.49e+16,-8000000000000000.0,-1.51e+16,-1.33e+16,anss,gcmt:C201101071405A,intra_slab,11.8040161133
pde20110110060251950_24,2011-01-10T06:03:04,-72.93,-35.74,24.0,5.9,mwc,,,,,12.0,14.0,85.0,196.0,76.0,91.0,5e+17,-2.5e+16,-4.75e+17,-2.66e+17,-8.85e+17,-1.2e+17,anss,gcmt:C201101100602A,slab_interface,27.0990657806
pde20110111010528210_30,2011-01-11T01:05:29,-73.79,-35.7,18.4,5.0,mwc,,,22.6,,29.0,23.0,95.0,204.0,67.0,88.0,2.78e+16,-6000000000000000.0,-2.18e+16,-1.07e+16,-2.51e+16,-1.08e+16,anss,gcmt:C201101110105A,slab_interface,11.1913661957
pde20110111053333860_35,2011-01-11T05:33:53,-72.08,-35.33,12.0,5.1,mwc,,,,,138.0,15.0,60.0,349.0,77.0,98.0,1.97e+16,4700000000000000.0,-2.44e+16,-9400000000000000.0,4.85e+16,1.4e+16,anss,gcmt:C201101110533A,forearc,45.7009544373
pde20110117232949000_65,2011-01-17T23:29:52,-71.62,-30.51,89.5,5.0,mwc,,,,,223.0,19.0,-34.0,345.0,79.0,-106.0,-1.2e+16,-1.11e+16,2.32e+16,8900000000000000.0,-3.71e+16,4700000000000000.0,anss,gcmt:C201101172329A,intra_slab,30.6296977997
pde20110121153609000_11,2011-01-21T15:36:14,-72.48,-34.03,27.6,5.0,mwc,,,,,347.0,25.0,69.0,190.0,66.0,99.0,2.54e+16,100000000000000.0,-2.55e+16,-6600000000000000.0,-2.24e+16,700000000000000.0,anss,gcmt:C201101211536A,intra_slab,15.9296703339
pde20110205161139680_28,2011-02-05T16:11:38,-73.38,-37.61,15.0,5.8,mww,,,6.3,,14.0,12.0,102.0,181.0,77.0,87.0,2.55e+17,2.2e+16,-2.77e+17,-1e+16,-5.68e+17,-3.8e+16,anss,gcmt:C201102051611A,slab_interface,28.9587612152
C201102081303A,2011-02-08T13:03:34,-69.96,-27.82,109.3,5.4,mw,0.01,0.01,1.2,,296.0,47.0,-169.0,199.0,82.0,-44.0,-3.11e+16,-6.19e+16,9.3e+16,3.6e+16,8.85e+16,-7.21e+16,gcmt,,slab_deep,74.9842453003
C201102100212A,2011-02-10T02:12:30,-70.62,-27.56,92.9,5.2,mw,0.02,0.01,2.2,,341.0,70.0,21.0,244.0,71.0,158.0,2.69e+16,4.23e+16,-6.909999999999999e+16,-2.82e+16,1.03e+16,-5.540000000000001e+16,gcmt,,intra_slab,44.8981437683
choy20110211200530,2011-02-11T20:05:30,-73.13,-36.47,26.0,6.9,mww,,,,,180.0,77.0,86.0,17.0,14.0,107.0,9.99e+18,-3.3e+17,-9.66e+18,2.5e+17,-2.09e+19,-1.32e+18,anss,gcmt:C201102112005A,slab_interface,29.9707660675
pde20110211233921310_15,2011-02-11T23:39:23,-74.11,-37.45,16.4,5.9,mwb,,,,,11.0,16.0,98.0,183.0,74.0,88.0,6.3e+17,-3e+16,-5.9e+17,-3e+16,-1.01e+18,-7e+16,anss,gcmt:C201102112339A,slab_interface,15.325709343
pde20110212011701410_16,2011-02-12T01:17:05,-74.0,-37.35,14.1,6.1,mwb,,,,,12.0,15.0,98.0,183.0,75.0,88.0,6.1e+17,1e+16,-6.2e+17,-5e+16,-1.06e+18,-8e+16,anss,gcmt:C201102120117A,slab_interface,16.6061191559
pde20110213085134000_20,2011-02-13T08:51:37,-73.61,-36.78,16.2,5.8,mwb,,,3.4,,13.0,11.0,101.0,182.0,79.0,88.0,3.28e+17,0.0,-3.28e+17,-1.6e+16,-8.14e+17,-4.1e+16,anss,gcmt:C201102130851A,slab_interface,21.5922260284
choy20110213103506,2011-02-13T10:35:06,-73.18,-36.65,17.0,6.0,mwc,,,,,184.0,72.0,87.0,14.0,18.0,99.0,5.75e+17,4000000000000000.0,-5.8e+17,-4.8e+16,-8.04e+17,-8.2e+16,anss,gcmt:C201102131035A,forearc,29.9811458588
pde20110213134436450_18,2011-02-13T13:44:40,-73.74,-36.75,17.8,5.5,mwb,,,4.9,,9.0,15.0,95.0,184.0,75.0,89.0,1.72e+17,0.0,-1.71e+17,-1.7e+16,-2.99e+17,-1.9e+16,anss,gcmt:C201102131344A,slab_interface,18.513053894
choy20110214034009,2011-02-14T03:40:09,-72.83,-35.38,21.0,6.7,mww,,,,,189.0,73.0,85.0,26.0,18.0,106.0,5.600000000000001e+18,-2.3e+17,-5.37e+18,-1.27e+18,-9.05e+18,-1.7299999999999995e+18,anss,gcmt:C201102140340A,slab_interface,24.217218399
pde20110214102127320_34,2011-02-14T10:21:27,-73.41,-35.6,14.9,5.2,mwc,,,16.7,,13.0,18.0,107.0,175.0,73.0,85.0,4.52e+16,-2500000000000000.0,-4.27e+16,8100000000000000.0,-6.55e+16,-3700000000000000.0,anss,gcmt:C201102141021A,slab_interface,16.036359787
pde20110214121830300_35,2011-02-14T12:18:25,-71.54,-35.65,12.8,5.2,mwc,,,,,211.0,21.0,-33.0,331.0,79.0,-108.0,-2.81e+16,-1.74e+16,4.54e+16,3.79e+16,-6.42e+16,-1600000000000000.0,anss,gcmt:C201102141218A,slab_deep,73.5183181763
pde20110218170058740_10,2011-02-18T17:01:03,-72.37,-33.99,27.3,5.3,mwc,,,,,14.0,20.0,105.0,178.0,71.0,85.0,5.8e+16,2700000000000000.0,-6.07e+16,5400000000000000.0,-7.39e+16,-6000000000000000.0,anss,gcmt:C201102181701A,slab_interface,18.5418395996
pde20110219062631000_15,2011-02-19T06:26:38,-72.33,-34.05,20.8,5.2,mwc,,,,,360.0,21.0,94.0,176.0,69.0,89.0,5.54e+16,5800000000000000.0,-6.12e+16,5500000000000000.0,-6.65e+16,2900000000000000.0,anss,gcmt:C201102190626A,slab_interface,18.9781341553
pde20110221053851050_36,2011-02-21T05:38:50,-72.55,-46.02,17.6,5.0,mwc,,,7.7,,271.0,32.0,-20.0,18.0,79.0,-121.0,-1.51e+16,1.94e+16,-4400000000000000.0,900000000000000.0,-3.72e+16,1.59e+16,anss,gcmt:C201102210538A,crustal_intraarc_shallow,
pde20110224043648000_33,2011-02-24T04:36:53,-73.82,-36.29,20.5,5.1,mwc,,,,,24.0,27.0,139.0,152.0,73.0,69.0,3.06e+16,6300000000000000.0,-3.69e+16,2.67e+16,-3.35e+16,-200000000000000.0,anss,gcmt:C201102240436A,intra_slab,15.1449737549
pde20110228012925000_31,2011-02-28T01:29:29,-73.69,-37.46,25.3,5.8,mwb,,,,,6.0,16.0,97.0,179.0,74.0,88.0,3.43e+17,1.3e+16,-3.56e+17,1.7e+16,-5.62e+17,-1.6e+16,anss,gcmt:C201102280129A,slab_interface,22.103181839
pde20110303075853000_18,2011-03-03T07:58:58,-73.83,-37.45,23.3,5.2,mwc,,,,,1.0,22.0,97.0,173.0,68.0,87.0,5.46e+16,-2500000000000000.0,-5.21e+16,8200000000000000.0,-5.52e+16,2100000000000000.0,anss,gcmt:C201103030758A,slab_interface,19.380191803
C201103091324A,2011-03-09T13:24:10,-69.29,-27.53,114.8,5.2,mw,0.03,0.03,3.9,,15.0,30.0,-65.0,166.0,63.0,-104.0,-5.34e+16,-3920000000000000.0,5.730000000000001e+16,-1.67e+16,3.69e+16,320000000000000.0,gcmt,,slab_deep,86.790763855
pde20110316223616000_32,2011-03-16T22:36:20,-71.89,-32.57,36.8,5.5,mwc,,,,,15.0,28.0,105.0,179.0,63.0,83.0,1.69e+17,1.3e+16,-1.82e+17,1.3e+16,-1.29e+17,-2.4e+16,anss,gcmt:C201103162236A,intra_slab,23.9568824768
pde20110317111424000_13,2011-03-17T11:14:27,-72.0,-32.67,35.0,5.2,mwc,,,,,6.0,28.0,101.0,174.0,62.0,84.0,6.23e+16,7200000000000000.0,-6.95e+16,8000000000000000.0,-4.5e+16,900000000000000.0,anss,gcmt:C201103171114A,intra_slab,21.2136631012
pde20110328061042370_46,2011-03-28T06:10:44,-72.08,-34.91,51.1,5.2,mwc,,,,,29.0,32.0,119.0,176.0,62.0,73.0,5.66e+16,-2100000000000000.0,-5.45e+16,1.42e+16,-3.62e+16,-1.29e+16,anss,gcmt:C201103280610A,intra_slab,37.1606025696
pde20110328235747500_11,2011-03-28T23:57:53,-72.36,-33.69,32.8,5.1,mwc,,,,,2.0,33.0,96.0,175.0,57.0,86.0,4.27e+16,1300000000000000.0,-4.39e+16,3200000000000000.0,-1.98e+16,1400000000000000.0,anss,gcmt:C201103282357A,intra_slab,16.339641571
pde20110404075435940_26,2011-04-04T07:54:34,-77.04,-45.8,12.0,5.3,mwc,,,16.2,,174.0,32.0,-79.0,341.0,59.0,-97.0,-1.12e+17,1.1e+16,1.01e+17,2.8e+16,-5.2e+16,-2e+16,anss,gcmt:C201104040754A,outer_rise,
pde20110410202422000_23,2011-04-10T20:24:26,-73.96,-36.17,18.0,5.2,mwc,,,,,357.0,15.0,83.0,184.0,75.0,92.0,4.52e+16,600000000000000.0,-4.58e+16,-6100000000000000.0,-7.68e+16,-500000000000000.0,anss,gcmt:C201104102024A,slab_interface,12.0561351776
pde20110413151443030_34,2011-04-13T15:14:45,-72.27,-33.78,31.2,5.4,mwc,,,8.2,,9.0,23.0,100.0,178.0,67.0,86.0,1.15e+17,1.2e+16,-1.27e+17,7000000000000000.0,-1.18e+17,-8000000000000000.0,anss,gcmt:C201104131514A,slab_interface,19.1555347443
pde20110419005727000_45,2011-04-19T00:57:30,-72.48,-33.3,20.6,5.1,mwc,,,,,355.0,29.0,76.0,191.0,62.0,97.0,4.06e+16,-100000000000000.0,-4.05e+16,-8100000000000000.0,-2.53e+16,-2200000000000000.0,anss,gcmt:C201104190057A,slab_interface,11.9473199844
pde20110419055045370_13,2011-04-19T05:50:49,-72.65,-33.97,21.4,5.1,mwc,,,3.5,,23.0,24.0,108.0,184.0,67.0,82.0,4.81e+16,-3600000000000000.0,-4.44e+16,1300000000000000.0,-4.58e+16,-1.08e+16,anss,gcmt:C201104190550A,slab_interface,12.6834926605
pde20110422051248000_19,2011-04-22T05:12:51,-74.31,-38.1,13.8,5.6,mwb,,,,,359.0,19.0,88.0,182.0,71.0,91.0,7.45e+16,-1000000000000000.0,-7.35e+16,-3200000000000000.0,-9.75e+16,-300000000000000.0,anss,gcmt:C201104220512A,slab_interface,13.8456850052
pde20110427045732000_24,2011-04-27T04:57:37,-72.66,-34.01,20.2,5.1,mwb,,,,,17.0,21.0,103.0,183.0,70.0,85.0,4.23e+16,-1000000000000000.0,-4.13e+16,-1100000000000000.0,-4.97e+16,-7600000000000000.0,anss,gcmt:C201104270457A,slab_interface,13.0094203949
pde20110507065731000_42,2011-05-07T06:57:34,-72.82,-33.98,29.1,5.0,mwc,,,,,17.0,25.0,93.0,194.0,65.0,89.0,2.67e+16,-2900000000000000.0,-2.38e+16,-5000000000000000.0,-2.18e+16,-6200000000000000.0,anss,gcmt:C201105070657A,intra_slab,10.9148864746
pde20110519170511000_36,2011-05-19T17:05:14,-71.95,-34.63,53.2,5.2,mwc,,,,,19.0,32.0,118.0,167.0,62.0,74.0,5.58e+16,5900000000000000.0,-6.17e+16,1.74e+16,-3.57e+16,-3400000000000000.0,anss,gcmt:C201105191705A,intra_slab,38.1548614502
pde20110601125522380_21,2011-06-01T12:55:22,-73.691,-37.578,21.0,6.3,mww,,,,,185.0,80.0,90.0,5.0,10.0,90.0,2.25e+18,1.6e+16,-2.27e+18,-1.94e+17,-3.4e+18,-7.5e+16,anss,gcmt:C201106011255A,slab_interface,22.58710289
pde20110601134729640_28,2011-06-01T13:47:30,-74.3,-37.37,27.0,5.4,mwc,,,12.0,,9.0,23.0,77.0,202.0,68.0,95.0,1.06e+17,-1.5e+16,-9e+16,-4.4e+16,-9e+16,-2.1e+16,anss,gcmt:C201106011347A,slab_interface,12.2909555435
pde20110604162847680_9,2011-06-04T16:28:48,-72.22,-40.59,21.2,5.0,mwc,,,15.7,,162.0,64.0,-165.0,65.0,77.0,-27.0,-1.19e+16,-1.95e+16,3.14e+16,-1.67e+16,-1300000000000000.0,2.84e+16,anss,gcmt:C201106041628A,crustal_intraarc_shallow,
pde20110605102515000_32,2011-06-05T10:25:21,-72.11,-35.01,50.1,5.3,mwc,,,,,24.0,31.0,118.0,172.0,63.0,74.0,9.8e+16,5000000000000000.0,-1.02e+17,2.5e+16,-6.9e+16,-1.7e+16,anss,gcmt:C201106051025A,intra_slab,38.9522476196
C201106221357A,2011-06-22T13:57:36,-66.82,-28.24,174.4,5.3,mw,0.02,0.01,1.6,,196.0,44.0,17.0,94.0,78.0,133.0,3.11e+16,-3.65e+16,5400000000000000.0,7.89e+16,-3.27e+16,-7.44e+16,gcmt,,slab_deep,123.665473938
pde20110629053646000_19,2011-06-29T05:36:52,-72.54,-33.98,18.9,5.5,mwc,,,,,13.0,18.0,100.0,183.0,72.0,87.0,1.52e+17,-9000000000000000.0,-1.43e+17,-5000000000000000.0,-2.02e+17,-2e+16,anss,gcmt:C201106290536A,slab_interface,14.646355629
pde20110713020153000_32,2011-07-13T02:01:57,-73.88,-36.33,21.0,5.0,mwc,,,,,6.0,23.0,93.0,182.0,67.0,89.0,3.27e+16,-2200000000000000.0,-3.05e+16,-900000000000000.0,-3.02e+16,-2100000000000000.0,anss,gcmt:C201107130201A,slab_interface,13.8850107193
choy20110716002612,2011-07-16T00:26:12,-71.83,-33.82,20.0,6.0,mww,,,,,174.0,70.0,83.0,14.0,21.0,109.0,6.72e+17,2.3e+16,-6.94e+17,1.24e+17,-7.99e+17,-4.8e+16,anss,gcmt:C201107160026A,forearc,30.2194309235
pde20110723025651350_103,2011-07-23T02:56:55,-70.05,-29.41,127.3,5.5,mwb,,,3.5,,189.0,40.0,68.0,36.0,53.0,107.0,1.75e+17,-1.6e+16,-1.59e+17,5.6e+16,2e+16,-7.1e+16,anss,gcmt:C201107230256A,slab_deep,82.5703353882
pde20110725111511000_32,2011-07-25T11:15:13,-74.03,-37.9,20.5,5.2,mwb,,,,,3.0,15.0,95.0,178.0,75.0,89.0,7.9e+16,-8000000000000000.0,-7.1e+16,5000000000000000.0,-1.28e+17,-1000000000000000.0,anss,gcmt:C201107251115A,slab_interface,17.2255363464
pde20110728160559790_35,2011-07-28T16:06:00,-73.57,-35.91,12.6,5.2,mwc,,,,,24.0,19.0,103.0,191.0,71.0,86.0,4.39e+16,-1000000000000000.0,-4.29e+16,-9700000000000000.0,-5.88e+16,-1.41e+16,anss,gcmt:C201107281605A,slab_interface,16.3909358978
pde20110728195020060_35,2011-07-28T19:50:19,-73.1,-35.92,26.0,5.7,mww,,,,,40.0,11.0,131.0,178.0,81.0,82.0,1.1e+17,2e+16,-1.3e+17,1e+16,-3.7e+17,-5e+16,anss,gcmt:C201107281950A,intra_slab,25.5590553284
C201107311736A,2011-07-31T17:36:34,-66.74,-28.12,181.2,5.4,mw,0.01,0.01,1.4,,188.0,47.0,-25.0,296.0,72.0,-134.0,-7.39e+16,-2.96e+16,1.04e+17,1.02e+17,-1.59e+16,-1.03e+17,gcmt,,slab_deep,127.681694031
pde20110806132234000_31,2011-08-06T13:22:39,-73.46,-36.06,15.0,5.5,mwc,,,,,49.0,9.0,131.0,188.0,83.0,84.0,4.8e+16,-8000000000000000.0,-4.1e+16,-2.4e+16,-1.96e+17,-2.6e+16,anss,gcmt:C201108061322A,forearc,19.6029338837
pde20110828043032000_25,2011-08-28T04:30:35,-72.38,-33.2,19.7,5.3,mwc,,,,,7.0,23.0,90.0,187.0,67.0,90.0,9.47e+16,-1000000000000000.0,-9.36e+16,-1.2e+16,-9.37e+16,-1.2e+16,anss,gcmt:C201108280430A,slab_interface,13.3126134872
pde20110903162041000_12,2011-09-03T16:20:52,-73.86,-38.45,15.0,5.81,mw,,,4.2,0.1,350.0,17.0,74.0,186.0,72.0,95.0,3.3e+17,5e+16,-3.8e+17,-7e+16,-5.2e+17,1e+16,anss,gcmt:C201109031620A,slab_interface,22.7481937408
pde20110907112150000_19,2011-09-07T11:21:52,-72.55,-33.43,18.9,5.2,mwc,,,8.4,,338.0,24.0,78.0,171.0,66.0,95.0,5.12e+16,-3100000000000000.0,-4.81e+16,4800000000000000.0,-4.64e+16,1.36e+16,anss,gcmt:C201109071121A,slab_interface,11.6786355972
pde20110910031705000_23,2011-09-10T03:17:10,-72.47,-34.1,28.6,5.0,mwc,,,,,27.0,25.0,112.0,184.0,67.0,80.0,2.75e+16,-600000000000000.0,-2.69e+16,800000000000000.0,-2.72e+16,-7800000000000000.0,anss,gcmt:C201109100317A,intra_slab,17.3146095276
