id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
C043004A,2004-04-30T10:03:45,-70.52,-33.55,93.8,5.0,mwc,157.0,35.0,-133.0,26.0,65.0,-64.0,16.0,97.0,23.0,194.0,61.0,335.0,,,,,,,us,deep_subduction
C200503302331A,2005-03-30T23:31:22,-71.04,-35.3,89.9,4.9,mwc,203.0,36.0,-92.0,26.0,54.0,-88.0,9.0,115.0,1.0,205.0,81.0,304.0,,,,,,,us,deep_subduction
C200505191556A,2005-05-19T15:56:37,-69.43,-31.54,117.0,4.9,mwc,288.0,53.0,-150.0,179.0,66.0,-41.0,8.0,236.0,44.0,334.0,45.0,138.0,,,,,,,us,deep_subduction
C200506080239A,2005-06-08T02:39:35,-69.02,-28.42,122.0,5.1,mwc,1.0,32.0,120.0,147.0,63.0,73.0,68.0,24.0,15.0,155.0,16.0,250.0,,,,,,,us,deep_subduction
C200605090902A,2006-05-09T09:02:26,-69.41,-32.44,125.8,5.0,mwc,270.0,44.0,-29.0,22.0,70.0,-130.0,16.0,140.0,37.0,37.0,48.0,248.0,,,,,,,us,deep_subduction
C200607080913A,2006-07-08T09:13:01,-67.39,-28.56,140.1,5.5,mwc,159.0,37.0,-68.0,312.0,56.0,-106.0,10.0,53.0,13.0,321.0,73.0,179.0,,,,,,,us,deep_subduction
C200608200251A,2006-08-20T02:51:14,-68.46,-29.12,111.0,5.0,mwc,274.0,51.0,-140.0,156.0,60.0,-47.0,5.0,217.0,37.0,311.0,53.0,120.0,,,,,,,us,deep_subduction
pde20060912133055660_114,2006-09-12T13:30:55,-68.898,-28.944,114.0,6.0,mwb,155.0,65.0,-90.0,335.0,25.0,-90.0,44.99999999999999,65.0,2.5444437451708128e-14,155.0,44.99999999999999,245.00000000000003,,,,,,,us,deep_subduction
C200609242108A,2006-09-24T21:08:49,-67.69,-32.23,141.0,5.6,mwc,122.0,34.0,-131.0,348.0,65.0,-66.0,17.0,61.0,21.0,158.0,62.0,296.0,,,,,,,us,deep_subduction
C200701071055A,2007-01-07T10:55:30,-71.3,-35.41,109.8,5.0,mwc,199.0,23.0,-83.0,12.0,68.0,-93.0,22.0,104.0,3.0,13.0,67.0,276.0,,,,,,,us,deep_subduction
C200702100603A,2007-02-10T06:03:02,-71.56,-42.98,157.3,5.5,mwc,207.0,6.0,117.0,360.0,84.0,87.0,51.0,266.0,3.0,0.0,39.0,92.0,,,,,,,us,deep_subduction
C200704191632A,2007-04-19T16:32:06,-67.65,-28.33,133.0,4.9,mwc,122.0,41.0,-112.0,331.0,52.0,-71.0,6.0,48.0,15.0,139.0,74.0,297.0,,,,,,,us,deep_subduction
C200705191626A,2007-05-19T16:26:05,-68.7,-28.76,111.9,5.0,mwc,338.0,46.0,-59.0,117.0,52.0,-118.0,3.0,226.0,22.0,135.0,68.0,324.0,,,,,,,us,deep_subduction
C200707111512A,2007-07-11T15:12:22,-70.28,-32.67,93.8,5.1,mwc,150.0,50.0,-177.0,58.0,88.0,-40.0,25.0,112.0,50.0,236.0,29.0,7.0,,,,,,,us,deep_subduction
C200710270116A,2007-10-27T01:16:54,-69.03,-31.68,116.6,5.0,mwc,299.0,51.0,-26.0,46.0,70.0,-138.0,12.0,168.0,44.0,66.0,43.0,270.0,,,,,,,us,deep_subduction
C200803100943A,2008-03-10T09:43:01,-69.29,-28.34,89.5,5.6,mwc,3.0,33.0,-75.0,165.0,58.0,-100.0,13.0,262.0,8.0,170.0,75.0,48.0,,,,,,,us,deep_subduction
C200810011703A,2008-10-01T17:03:46,-70.73,-35.02,99.3,5.2,mwc,288.0,4.0,-10.0,28.0,89.0,-94.0,44.0,122.0,4.0,28.0,46.0,294.0,,,,,,,us,deep_subduction
C200812201707A,2008-12-20T17:07:01,-68.11,-31.58,106.3,5.2,mwc,66.0,46.0,-52.0,198.0,56.0,-122.0,5.0,310.0,26.0,217.0,63.0,51.0,,,,,,,us,deep_subduction
C200901231256A,2009-01-23T12:56:08,-70.81,-36.39,126.6,5.2,mwc,253.0,56.0,-16.0,352.0,77.0,-145.0,13.0,119.0,53.0,10.0,33.0,218.0,,,,,,,us,deep_subduction
C200904260803A,2009-04-26T08:03:36,-69.34,-32.85,114.7,5.3,mwc,145.0,49.0,169.0,242.0,82.0,42.0,34.0,112.0,48.0,251.0,22.0,7.0,,,,,,,us,deep_subduction
C200905081344A,2009-05-08T13:44:53,-69.68,-32.06,111.9,5.4,mwc,185.0,48.0,-121.0,47.0,50.0,-60.0,1.0,116.0,22.0,206.0,68.0,24.0,,,,,,,us,deep_subduction
C201001181228A,2010-01-18T12:28:34,-68.6,-31.35,94.1,5.4,mwc,231.0,37.0,-97.0,60.0,54.0,-85.0,8.0,147.0,4.0,237.0,80.0,354.0,,,,,,,us,deep_subduction
C201002121203A,2010-02-12T12:03:38,-68.79,-33.62,148.2,5.8,mwc,69.0,57.0,-156.0,325.0,70.0,-35.0,8.0,19.0,50.0,119.0,39.0,283.0,,,,,,,us,deep_subduction
C201004092223A,2010-04-09T22:23:02,-68.12,-28.56,115.4,5.7,mwc,314.0,47.0,-117.0,170.0,49.0,-64.0,1.0,242.0,19.0,333.0,71.0,149.0,,,,,,,us,deep_subduction
C201009131644A,2010-09-13T16:44:47,-70.26,-31.85,100.9,5.1,mwc,260.0,68.0,15.0,165.0,76.0,158.0,26.0,121.0,64.0,314.0,5.0,214.0,,,,,,,us,deep_subduction
pde20110104225910000_110,2011-01-04T22:59:14,-69.91,-29.28,130.2,5.3,mwc,7.0,35.0,127.0,144.0,62.0,67.0,65.0,13.0,20.0,155.0,14.0,251.0,8.95e+16,-1100000000000000.0,-8.84e+16,5.77e+16,-3.23e+16,2.07e+16,us,deep_subduction
pde20110723025651350_103,2011-07-23T02:56:55,-70.05,-29.41,127.3,5.5,mwb,189.0,40.0,68.0,36.0,53.0,107.0,75.0,360.0,14.0,205.0,6.0,114.0,1.75e+17,-1.6e+16,-1.59e+17,5.6e+16,2e+16,-7.1e+16,us,deep_subduction
pde20120524191854970_150,2012-05-24T19:18:54,-70.467,-36.912,153.0,5.4,mwb,104.0,19.0,-165.0,360.0,85.0,-71.0,37.0,73.0,19.0,178.0,47.0,289.0,-2.8e+16,1000000000000000.0,2.7e+16,-5000000000000000.0,-1.65e+17,-5.7e+16,us,deep_subduction
