id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
B072197H,1997-07-21T23:19:39,-71.92,-30.33,33.0,5.9,mwc,29.0,27.0,123.0,173.0,67.0,74.0,64.0,57.0,14.0,179.0,21.0,275.0,,,,,,,us,subduction_intraslab
B072297A,1997-07-22T02:09:31,-71.83,-30.36,33.0,5.4,mwc,14.0,21.0,59.0,227.0,72.0,101.0,61.0,154.0,11.0,43.0,26.0,308.0,,,,,,,us,subduction_intraslab
B072497A,1997-07-24T19:54:39,-72.02,-30.58,33.0,5.7,mwc,0.0,31.0,91.0,179.0,59.0,89.0,76.0,86.0,1.0,179.0,14.0,269.0,,,,,,,us,subduction_intraslab
C072597A,1997-07-25T06:47:02,-71.91,-30.46,33.0,6.0,mwc,345.0,26.0,78.0,178.0,65.0,96.0,70.0,100.0,5.0,356.0,20.0,264.0,,,,,,,us,subduction_intraslab
C072597B,1997-07-25T07:33:29,-72.02,-30.55,33.0,6.0,mwc,358.0,25.0,79.0,191.0,66.0,95.0,69.0,111.0,5.0,8.0,20.0,277.0,,,,,,,us,subduction_intraslab
C072797A,1997-07-27T05:21:29,-71.86,-30.52,33.0,6.3,mwc,354.0,19.0,86.0,178.0,71.0,91.0,64.0,90.0,1.0,358.0,26.0,267.0,,,,,,,us,subduction_intraslab
B072997A,1997-07-29T00:31:20,-72.13,-30.61,33.0,5.2,mwc,340.0,46.0,65.0,194.0,49.0,114.0,72.0,173.0,18.0,358.0,2.0,268.0,,,,,,,us,subduction_intraslab
B080697D,1997-08-06T22:50:12,-71.89,-30.67,33.0,5.5,mwc,339.0,5.0,63.0,186.0,85.0,92.0,50.0,99.0,2.0,6.0,40.0,274.0,,,,,,,us,subduction_intraslab
B081897B,1997-08-18T12:24:26,-72.01,-29.93,33.0,5.7,mwc,4.0,24.0,96.0,177.0,66.0,87.0,69.0,82.0,3.0,178.0,21.0,269.0,,,,,,,us,subduction_intraslab
pde19971015010333460_58,1997-10-15T01:03:33,-71.22,-30.933,58.0,7.1,mwc,175.0,85.0,-120.0,76.0,30.0,-10.0,38.772639572408025,110.01186933804826,30.2535182631348,352.0749786909064,36.51067545104992,236.49556840151448,,,,,,,us,subduction_intraslab
B110997B,1997-11-09T20:23:40,-71.87,-30.02,28.3,5.3,mwc,325.0,29.0,32.0,206.0,75.0,115.0,53.0,146.0,24.0,19.0,26.0,276.0,,,,,,,us,subduction_intraslab
B101098A,1998-10-10T04:12:08,-72.08,-33.52,33.0,5.6,mwc,352.0,26.0,87.0,175.0,64.0,91.0,71.0,88.0,1.0,355.0,19.0,264.0,,,,,,,us,subduction_intraslab
B043099E,1999-04-30T19:28:48,-71.68,-31.65,52.4,5.5,mwc,355.0,29.0,81.0,185.0,61.0,95.0,73.0,107.0,4.0,3.0,16.0,272.0,,,,,,,us,subduction_intraslab
pde19990822093539470_33,1999-08-22T09:35:39,-74.756,-40.509,18.0,6.4,mwc,120.0,35.0,-105.0,318.0,56.0,-80.0,44.6690416493965,40.73786484284193,20.715636063971424,152.69028313714057,38.09515725429969,259.93657142269245,,,,,,,us,subduction_intraslab
B091099E,1999-09-10T17:16:29,-71.22,-29.74,54.8,5.0,mwc,250.0,46.0,-168.0,151.0,81.0,-45.0,23.0,208.0,45.0,322.0,37.0,100.0,,,,,,,us,subduction_intraslab
B110399E,1999-11-03T15:19:20,-73.53,-38.08,33.0,5.2,mwc,96.0,55.0,179.0,187.0,89.0,35.0,25.0,57.0,55.0,188.0,24.0,316.0,,,,,,,us,subduction_intraslab
B110699A,1999-11-06T00:57:04,-71.58,-29.95,54.6,5.2,mwc,4.0,25.0,34.0,242.0,76.0,111.0,54.0,177.0,20.0,57.0,28.0,315.0,,,,,,,us,subduction_intraslab
B112099B,1999-11-20T21:52:52,-71.9,-30.76,39.8,5.2,mwc,11.0,40.0,106.0,171.0,52.0,77.0,78.0,31.0,10.0,179.0,6.0,270.0,,,,,,,us,subduction_intraslab
