id,time_iso,latitude,longitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,P_plunge,P_azimuth,N_plunge,N_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,class
202212100725A,2022-12-10T07:25:00,-33.64,-72.11,24,5.5,mw,16,21,103,182,70,85,65,84,24,276,,,,,,,,,gmt,subduction_intraslab
202301120619A,2023-01-12T06:19:00,-30.77,-71.5,61,5.6,mw,353,34,94,168,57,87,79,68,11,260,,,,,,,,,gmt,subduction_intraslab
202303301733A,2023-03-30T17:33:00,-35.77,-73.7,12,6.3,mw,14,16,92,192,74,89,61,101,29,282,,,,,,,,,gmt,subduction_intraslab
202304270607A,2023-04-27T06:07:00,-35.66,-71.32,99,5.0,mw,174,20,-116,21,72,-81,27,104,62,305,,,,,,,,,gmt,subduction_intraslab
202307091711A,2023-07-09T17:11:00,-33.22,-70.13,108,5.6,mw,157,37,-95,343,53,-86,8,71,81,271,,,,,,,,,gmt,subduction_intraslab
202309062348A,2023-09-06T23:48:00,-30.34,-71.73,44,6.3,mw,12,34,107,172,58,79,75,51,12,270,,,,,,,,,gmt,subduction_intraslab
202311061351A,2023-11-06T13:51:00,-32.99,-72.08,30,5.1,mw,19,43,109,173,50,73,77,21,4,276,,,,,,,,,gmt,subduction_intraslab
202311202103A,2023-11-20T21:03:00,-30.99,-71.55,47,5.0,mw,331,33,76,167,58,99,75,103,13,251,,,,,,,,,gmt,subduction_intraslab
202312240323A,2023-12-24T03:23:00,-38.25,-74.12,19,5.8,mw,359,16,88,181,74,91,61,92,29,271,,,,,,,,,gmt,subduction_intraslab
202401211737A,2024-01-21T17:37:00,-33.59,-72.35,32,5.0,mw,359,37,83,189,53,96,81,122,8,274,,,,,,,,,gmt,subduction_intraslab
202403120342A,2024-03-12T03:42:00,-33.9,-72.67,17,5.2,mw,357,18,76,192,72,95,62,109,27,278,,,,,,,,,gmt,subduction_intraslab
202404031351A,2024-04-03T13:51:00,-36.97,-73.0,43,5.3,mw,18,34,108,176,58,78,74,55,12,275,,,,,,,,,gmt,subduction_intraslab
202405130918A,2024-05-13T09:18:00,-35.44,-73.31,18,5.2,mw,16,19,94,192,71,89,64,100,26,283,,,,,,,,,gmt,subduction_intraslab
202408182331A,2024-08-18T23:31:00,-37.15,-74.03,15,5.1,mw,9,20,92,187,70,89,65,96,25,277,,,,,,,,,gmt,subduction_intraslab
202409221846A,2024-09-22T18:46:00,-32.01,-71.37,83,5.1,mw,90,24,-9,189,86,-113,37,299,44,75,,,,,,,,,gmt,subduction_intraslab
202410202259A,2024-10-20T22:59:00,-30.9,-68.73,117,5.7,mw,178,45,-106,20,48,-75,1,99,79,4,,,,,,,,,gmt,subduction_intraslab
202411030404A,2024-11-03T04:04:00,-35.76,-69.4,197,5.5,mw,187,26,-124,44,69,-75,22,122,63,338,,,,,,,,,gmt,subduction_intraslab
202411261233A,2024-11-26T12:33:00,-30.53,-71.45,56,5.1,mw,3,34,100,171,56,83,77,59,11,266,,,,,,,,,gmt,subduction_intraslab
202412070626A,2024-12-07T06:26:00,-38.97,-73.55,30,5.3,mw,102,36,53,326,62,114,65,276,14,38,,,,,,,,,gmt,subduction_intraslab
202412132338A,2024-12-13T23:38:00,-35.36,-70.79,115,6.4,mw,235,20,-53,16,74,-103,28,116,59,269,,,,,,,,,gmt,subduction_intraslab
202502160708A,2025-02-16T07:08:00,-38.6,-74.14,23,5.1,mw,11,28,94,186,62,88,73,91,17,278,,,,,,,,,gmt,subduction_intraslab
202503182117A,2025-03-18T21:17:00,-30.14,-71.42,77,5.2,mw,2,39,-104,200,53,-79,7,282,79,155,,,,,,,,,gmt,subduction_intraslab
010193C,,-31.93,-71.66,22,5.3,mw,356,19,92,174,71,89,64,83,26,264,,,,,,,,,gmt,subduction_intraslab
010278A,,-37.96,-71.61,144,5.5,mw,93,53,-9,189,83,-142,20,315,31,58,,,,,,,,,gmt,subduction_intraslab
010701C,,-33.52,-72.33,21,5.9,mw,353,23,85,178,67,92,68,92,22,267,,,,,,,,,gmt,subduction_intraslab
010703A,,-33.6,-70.22,113,5.7,mw,199,28,-70,356,64,-100,18,94,69,245,,,,,,,,,gmt,subduction_intraslab
010886A,,-35.83,-71.38,96,5.1,mw,303,16,0,33,90,-106,43,138,43,288,,,,,,,,,gmt,subduction_intraslab
011004D,,-30.9,-71.94,59,5.6,mw,70,48,-144,314,64,-48,9,15,51,273,,,,,,,,,gmt,subduction_intraslab
011177A,,-31.92,-72.1,42,5.2,mw,5,34,111,160,59,77,73,36,13,260,,,,,,,,,gmt,subduction_intraslab
011298G,,-31.25,-71.87,35,6.6,mw,355,27,91,174,63,90,72,83,18,264,,,,,,,,,gmt,subduction_intraslab
011498D,,-31.82,-68.16,134,5.2,mw,176,31,-123,34,65,-72,17,110,66,335,,,,,,,,,gmt,subduction_intraslab
011589A,,-31.69,-71.72,15,5.4,mw,336,10,113,133,81,86,54,38,36,226,,,,,,,,,gmt,subduction_intraslab
011778A,,-31.53,-68.08,23,6.0,mw,142,66,12,47,79,156,25,2,9,96,,,,,,,,,gmt,subduction_intraslab
011904A,,-31.85,-72.07,34,5.3,mw,358,25,95,172,65,88,70,78,20,264,,,,,,,,,gmt,subduction_intraslab
012078A,,-34.55,-70.04,109,5.6,mw,183,26,-98,12,64,-86,19,99,70,290,,,,,,,,,gmt,subduction_intraslab
020387A,,-37.69,-73.3,28,5.8,mw,357,16,95,172,74,89,61,80,29,263,,,,,,,,,gmt,subduction_intraslab
020599D,,-34.78,-70.56,99,5.2,mw,126,47,146,241,66,48,50,103,11,359,,,,,,,,,gmt,subduction_intraslab
020986A,,-36.24,-71.11,125,5.2,mw,14,14,92,192,76,89,59,101,31,282,,,,,,,,,gmt,subduction_intraslab
021097B,,-32.98,-68.31,152,5.3,mw,317,15,-31,77,82,-103,36,178,51,333,,,,,,,,,gmt,subduction_intraslab
021480A,,-32.02,-71.56,47,5.1,mw,226,41,142,346,66,55,55,212,14,101,,,,,,,,,gmt,subduction_intraslab
022102D,,-31.77,-67.3,134,5.4,mw,131,33,-149,15,74,-61,23,82,52,318,,,,,,,,,gmt,subduction_intraslab
022185B,,-33.37,-72.1,33,5.7,mw,29,31,127,167,66,70,64,45,18,272,,,,,,,,,gmt,subduction_intraslab
022296C,,-33.53,-72.0,50,5.9,mw,93,40,49,321,61,119,62,279,11,31,,,,,,,,,gmt,subduction_intraslab
022803A,,-35.41,-73.56,15,5.3,mw,26,18,115,180,74,82,61,79,28,276,,,,,,,,,gmt,subduction_intraslab
030385A,,-33.92,-71.71,41,7.2,mw,11,26,110,169,66,81,68,61,20,266,,,,,,,,,gmt,subduction_intraslab
030485B,,-33.43,-72.08,10,6.3,mw,215,24,143,340,76,70,55,225,28,85,,,,,,,,,gmt,subduction_intraslab
030485C,,-34.05,-72.75,14,5.7,mw,26,24,128,165,71,74,61,53,25,267,,,,,,,,,gmt,subduction_intraslab
030485D,,-33.87,-71.81,53,6.3,mw,21,28,109,179,63,80,70,69,18,277,,,,,,,,,gmt,subduction_intraslab
030485E,,-32.98,-72.06,36,6.1,mw,16,29,111,172,63,79,70,59,17,271,,,,,,,,,gmt,subduction_intraslab
030585A,,-34.18,-71.42,33,5.4,mw,36,14,126,180,79,82,56,79,33,276,,,,,,,,,gmt,subduction_intraslab
030785A,,-33.34,-72.31,18,5.4,mw,7,30,107,168,62,81,72,55,16,265,,,,,,,,,gmt,subduction_intraslab
031097A,,-30.11,-71.58,50,5.6,mw,10,38,94,184,52,87,83,78,7,277,,,,,,,,,gmt,subduction_intraslab
031196C,,-42.34,-71.45,134,5.3,mw,208,13,40,79,82,100,52,0,36,160,,,,,,,,,gmt,subduction_intraslab
031285A,,-33.23,-72.59,10,5.8,mw,35,17,123,180,76,81,58,78,30,279,,,,,,,,,gmt,subduction_intraslab
031501G,,-32.61,-72.04,42,5.9,mw,144,38,59,2,58,112,68,317,11,76,,,,,,,,,gmt,subduction_intraslab
031681A,,-35.67,-71.67,60,5.3,mw,252,46,-39,11,63,-129,10,128,54,232,,,,,,,,,gmt,subduction_intraslab
031785A,,-33.22,-71.73,44,6.5,mw,356,26,91,175,64,90,71,84,19,265,,,,,,,,,gmt,subduction_intraslab
031985A,,-33.63,-71.94,36,6.6,mw,355,24,90,175,66,90,69,85,21,265,,,,,,,,,gmt,subduction_intraslab
032079B,,-35.79,-71.42,123,5.4,mw,141,24,-158,32,81,-68,33,102,49,325,,,,,,,,,gmt,subduction_intraslab
032380A,,-30.17,-72.08,43,5.4,mw,1,37,75,200,55,101,77,148,9,282,,,,,,,,,gmt,subduction_intraslab
032381A,,-33.96,-71.81,17,6.4,mw,335,5,73,173,85,91,50,84,40,261,,,,,,,,,gmt,subduction_intraslab
032385A,,-34.49,-72.82,18,5.7,mw,26,21,106,189,70,84,65,89,25,284,,,,,,,,,gmt,subduction_intraslab
032385B,,-33.44,-72.54,10,5.5,mw,16,46,118,159,51,65,70,3,2,267,,,,,,,,,gmt,subduction_intraslab
032387B,,-34.32,-72.84,51,5.1,mw,31,41,125,169,58,64,66,27,9,277,,,,,,,,,gmt,subduction_intraslab
032395B,,-36.33,-72.81,15,5.5,mw,21,6,120,170,85,87,50,78,40,264,,,,,,,,,gmt,subduction_intraslab
032485A,,-34.44,-72.53,25,5.7,mw,20,19,114,175,73,82,62,73,27,271,,,,,,,,,gmt,subduction_intraslab
032585A,,-34.6,-72.52,24,6.3,mw,10,20,98,181,70,87,65,87,25,274,,,,,,,,,gmt,subduction_intraslab
032597A,,-33.45,-70.62,90,5.5,mw,158,59,-161,58,74,-33,10,111,34,14,,,,,,,,,gmt,subduction_intraslab
032600A,,-32.5,-72.16,49,5.2,mw,330,30,55,189,66,108,64,130,19,265,,,,,,,,,gmt,subduction_intraslab
032686A,,-34.07,-72.22,38,5.4,mw,5,24,97,177,66,87,69,81,21,270,,,,,,,,,gmt,subduction_intraslab
032980D,,-38.05,-73.91,32,5.4,mw,13,20,106,176,71,85,64,77,26,271,,,,,,,,,gmt,subduction_intraslab
040189A,,-32.86,-70.19,119,5.3,mw,158,18,-122,10,75,-80,29,93,59,295,,,,,,,,,gmt,subduction_intraslab
040290A,,-33.04,-72.63,15,5.6,mw,6,36,106,167,56,79,76,41,10,265,,,,,,,,,gmt,subduction_intraslab
040304E,,-30.04,-72.35,28,5.5,mw,320,33,50,185,65,113,63,131,17,258,,,,,,,,,gmt,subduction_intraslab
040385B,,-32.62,-71.5,36,6.1,mw,18,21,87,201,69,91,66,113,24,290,,,,,,,,,gmt,subduction_intraslab
040681A,,-35.36,-70.81,113,5.2,mw,95,33,163,200,81,58,45,78,29,315,,,,,,,,,gmt,subduction_intraslab
040980B,,-31.49,-67.42,15,5.3,mw,340,37,136,108,65,61,59,336,16,218,,,,,,,,,gmt,subduction_intraslab
041092B,,-33.68,-71.7,32,5.1,mw,248,57,-172,154,83,-33,18,205,28,106,,,,,,,,,gmt,subduction_intraslab
041403A,,-35.38,-72.9,31,5.2,mw,18,44,158,124,75,48,44,353,19,244,,,,,,,,,gmt,subduction_intraslab
041504G,,-30.35,-67.55,37,5.3,mw,185,43,114,334,51,69,73,183,4,78,,,,,,,,,gmt,subduction_intraslab
041585A,,-33.64,-72.11,14,5.5,mw,28,21,127,169,74,77,60,61,27,269,,,,,,,,,gmt,subduction_intraslab
041694D,,-32.23,-71.84,31,5.6,mw,10,26,108,171,65,81,68,63,20,267,,,,,,,,,gmt,subduction_intraslab
041789A,,-30.92,-71.85,15,5.2,mw,351,23,85,176,67,92,68,90,22,265,,,,,,,,,gmt,subduction_intraslab
041984B,,-31.74,-72.06,31,5.7,mw,19,16,120,168,76,82,58,67,31,265,,,,,,,,,gmt,subduction_intraslab
042097B,,-33.85,-70.39,116,5.6,mw,181,13,-93,4,77,-89,32,94,58,275,,,,,,,,,gmt,subduction_intraslab
042190B,,-37.28,-73.79,20,5.8,mw,352,17,80,183,73,93,62,97,28,270,,,,,,,,,gmt,subduction_intraslab
042290A,,-38.07,-73.6,31,5.6,mw,347,16,81,177,74,93,61,90,29,264,,,,,,,,,gmt,subduction_intraslab
042596A,,-30.24,-71.52,73,5.2,mw,7,42,-82,177,48,-97,3,271,84,33,,,,,,,,,gmt,subduction_intraslab
042599B,,-31.91,-69.34,120,5.3,mw,36,42,-62,181,54,-113,6,286,71,34,,,,,,,,,gmt,subduction_intraslab
042679A,,-33.91,-72.07,34,5.9,mw,26,25,124,170,70,76,63,56,23,271,,,,,,,,,gmt,subduction_intraslab
042702B,,-31.72,-67.78,49,5.2,mw,341,41,31,227,71,127,51,178,17,290,,,,,,,,,gmt,subduction_intraslab
042885A,,-33.18,-71.9,30,5.6,mw,7,22,100,176,69,86,66,79,23,269,,,,,,,,,gmt,subduction_intraslab
042895A,,-32.06,-71.99,21,5.2,mw,126,42,61,342,54,114,70,308,6,56,,,,,,,,,gmt,subduction_intraslab
043004A,,-33.59,-70.5,102,5.0,mw,157,35,-133,26,65,-64,16,97,61,335,,,,,,,,,gmt,subduction_intraslab
043099E,,-31.9,-72.27,32,5.5,mw,355,29,81,185,61,95,73,107,16,272,,,,,,,,,gmt,subduction_intraslab
050392B,,-32.36,-71.66,61,5.5,mw,275,4,23,162,88,94,46,76,43,248,,,,,,,,,gmt,subduction_intraslab
050601E,,-32.95,-70.92,50,5.2,mw,313,32,42,185,69,115,58,130,20,257,,,,,,,,,gmt,subduction_intraslab
050983A,,-41.92,-74.45,33,6.1,mw,358,41,-118,213,54,-68,7,288,71,177,,,,,,,,,gmt,subduction_intraslab
050984A,,-34.34,-70.19,108,5.3,mw,205,31,-95,31,60,-87,14,119,76,309,,,,,,,,,gmt,subduction_intraslab
051490C,,-35.89,-71.34,92,6.1,mw,273,40,19,168,78,128,44,116,23,230,,,,,,,,,gmt,subduction_intraslab
051785B,,-34.19,-72.59,36,5.4,mw,46,32,143,168,71,63,56,45,22,278,,,,,,,,,gmt,subduction_intraslab
051803C,,-31.46,-69.18,122,5.4,mw,43,41,-82,213,49,-97,4,307,83,76,,,,,,,,,gmt,subduction_intraslab
051892B,,-33.61,-72.03,15,6.1,mw,19,8,120,169,83,86,52,74,38,262,,,,,,,,,gmt,subduction_intraslab
051985A,,-34.0,-72.54,38,5.5,mw,20,28,103,185,62,83,71,80,18,280,,,,,,,,,gmt,subduction_intraslab
051985C,,-30.38,-71.81,46,6.2,mw,359,35,96,172,55,86,79,66,10,265,,,,,,,,,gmt,subduction_intraslab
051987B,,-30.71,-72.07,23,6.1,mw,355,32,88,177,58,91,77,91,13,266,,,,,,,,,gmt,subduction_intraslab
052188B,,-32.92,-71.57,15,6.1,mw,64,4,159,175,89,87,46,81,43,269,,,,,,,,,gmt,subduction_intraslab
052292A,,-33.84,-72.42,34,5.5,mw,0,21,92,178,69,89,66,87,24,268,,,,,,,,,gmt,subduction_intraslab
052299A,,-36.56,-70.57,164,5.3,mw,204,12,-65,359,80,-95,34,93,56,262,,,,,,,,,gmt,subduction_intraslab
052302B,,-30.91,-71.76,50,5.9,mw,358,35,89,179,55,91,80,92,10,269,,,,,,,,,gmt,subduction_intraslab
052402A,,-32.17,-71.52,57,5.5,mw,9,40,107,167,52,76,78,26,6,267,,,,,,,,,gmt,subduction_intraslab
052703D,,-31.32,-68.7,128,5.5,mw,223,37,-75,25,54,-101,9,122,77,256,,,,,,,,,gmt,subduction_intraslab
060104D,,-32.23,-68.23,38,5.0,mw,347,39,112,140,54,73,74,1,8,241,,,,,,,,,gmt,subduction_intraslab
060203A,,-33.08,-72.4,28,5.5,mw,9,25,92,187,65,89,70,95,20,277,,,,,,,,,gmt,subduction_intraslab
060285B,,-37.83,-73.76,32,5.8,mw,347,24,47,212,73,107,59,146,26,289,,,,,,,,,gmt,subduction_intraslab
060295B,,-31.72,-71.64,92,5.5,mw,166,14,-73,328,76,-94,32,62,58,233,,,,,,,,,gmt,subduction_intraslab
060698B,,-36.56,-73.2,15,5.2,mw,341,12,65,186,79,95,56,103,34,272,,,,,,,,,gmt,subduction_intraslab
060798B,,-31.48,-67.77,125,5.9,mw,148,54,-145,36,62,-42,5,94,48,358,,,,,,,,,gmt,subduction_intraslab
060893F,,-31.62,-69.13,124,6.3,mw,40,41,-95,226,49,-86,4,314,85,172,,,,,,,,,gmt,subduction_intraslab
060985B,,-33.76,-71.68,36,5.2,mw,347,26,97,159,64,86,71,62,19,252,,,,,,,,,gmt,subduction_intraslab
060997C,,-32.08,-71.83,67,5.1,mw,266,39,-9,3,85,-129,29,123,38,239,,,,,,,,,gmt,subduction_intraslab
061180C,,-33.03,-71.93,20,5.8,mw,1,26,87,184,64,91,71,98,19,273,,,,,,,,,gmt,subduction_intraslab
061184A,,-31.25,-71.9,44,6.2,mw,357,36,94,171,54,87,81,69,9,264,,,,,,,,,gmt,subduction_intraslab
061185A,,-32.57,-72.0,34,5.5,mw,14,28,103,180,63,83,71,74,18,274,,,,,,,,,gmt,subduction_intraslab
061485A,,-40.74,-74.92,10,5.4,mw,223,48,-62,4,49,-117,1,114,70,205,,,,,,,,,gmt,subduction_intraslab
061504B,,-38.96,-73.62,33,5.9,mw,172,52,150,281,67,42,46,143,9,44,,,,,,,,,gmt,subduction_intraslab
061600B,,-33.95,-69.92,109,6.4,mw,219,33,-67,11,60,-105,14,112,71,249,,,,,,,,,gmt,subduction_intraslab
061694B,,-32.99,-71.96,36,5.1,mw,10,22,112,166,70,81,64,62,24,263,,,,,,,,,gmt,subduction_intraslab
061789A,,-41.1,-75.21,15,5.6,mw,247,34,-28,1,75,-121,24,114,51,236,,,,,,,,,gmt,subduction_intraslab
061802C,,-31.04,-71.63,57,6.4,mw,353,29,96,166,61,87,74,68,16,259,,,,,,,,,gmt,subduction_intraslab
061903D,,-30.89,-72.14,27,5.6,mw,2,26,98,173,64,86,70,75,19,266,,,,,,,,,gmt,subduction_intraslab
061997F,,-33.15,-70.19,116,5.3,mw,150,24,-137,20,74,-72,27,95,57,314,,,,,,,,,gmt,subduction_intraslab
062302A,,-31.49,-71.54,91,5.2,mw,334,42,-113,184,52,-71,5,260,74,152,,,,,,,,,gmt,subduction_intraslab
070195B,,-34.14,-72.84,30,5.2,mw,7,24,108,168,67,82,67,63,22,263,,,,,,,,,gmt,subduction_intraslab
070202D,,-31.43,-68.19,27,5.5,mw,156,40,15,54,81,129,41,1,25,115,,,,,,,,,gmt,subduction_intraslab
070585B,,-33.59,-72.43,30,5.5,mw,348,22,70,190,69,98,65,113,24,273,,,,,,,,,gmt,subduction_intraslab
070679A,,-32.38,-71.63,49,5.7,mw,166,39,70,11,54,105,75,330,8,90,,,,,,,,,gmt,subduction_intraslab
070685B,,-33.6,-72.5,21,5.5,mw,356,27,79,189,63,96,71,110,18,274,,,,,,,,,gmt,subduction_intraslab
070697D,,-30.26,-72.46,15,5.7,mw,352,24,80,183,66,95,68,101,21,270,,,,,,,,,gmt,subduction_intraslab
070785B,,-33.02,-72.38,25,6.0,mw,0,21,96,174,69,88,66,80,24,265,,,,,,,,,gmt,subduction_intraslab
071185B,,-32.93,-72.32,30,5.5,mw,2,28,90,182,62,90,73,92,17,272,,,,,,,,,gmt,subduction_intraslab
071380A,,-33.47,-70.49,113,5.7,mw,102,14,178,195,89,76,44,90,43,297,,,,,,,,,gmt,subduction_intraslab
071693C,,-33.32,-72.56,19,5.6,mw,7,18,111,164,73,83,61,65,28,260,,,,,,,,,gmt,subduction_intraslab
071785B,,-32.71,-72.07,31,5.5,mw,15,27,115,168,66,78,67,55,20,266,,,,,,,,,gmt,subduction_intraslab
071793A,,-30.03,-71.58,67,5.7,mw,342,10,46,207,83,97,52,124,37,290,,,,,,,,,gmt,subduction_intraslab
072197H,,-30.72,-71.79,15,5.9,mw,29,27,123,173,67,74,64,57,21,275,,,,,,,,,gmt,subduction_intraslab
072297A,,-30.71,-72.38,15,5.4,mw,14,21,59,227,72,101,61,153,26,308,,,,,,,,,gmt,subduction_intraslab
072401E,,-33.22,-72.17,52,5.2,mw,334,40,87,158,50,93,85,87,5,246,,,,,,,,,gmt,subduction_intraslab
072597A,,-30.54,-72.37,15,6.0,mw,345,26,78,178,65,96,70,100,19,264,,,,,,,,,gmt,subduction_intraslab
072597B,,-30.69,-72.3,15,6.0,mw,358,25,79,191,66,95,69,110,20,276,,,,,,,,,gmt,subduction_intraslab
072797A,,-30.64,-72.41,15,6.2,mw,354,19,86,178,71,91,64,90,26,267,,,,,,,,,gmt,subduction_intraslab
072881B,,-41.97,-73.45,47,5.6,mw,44,59,17,305,75,148,33,260,11,357,,,,,,,,,gmt,subduction_intraslab
072886B,,-33.53,-72.47,18,5.7,mw,4,22,100,174,68,86,66,76,23,266,,,,,,,,,gmt,subduction_intraslab
072998A,,-32.3,-71.67,58,6.4,mw,181,40,116,329,55,70,72,187,8,73,,,,,,,,,gmt,subduction_intraslab
080290A,,-32.14,-72.2,35,6.0,mw,2,27,95,177,63,87,72,81,18,268,,,,,,,,,gmt,subduction_intraslab
080299A,,-33.08,-70.1,108,5.5,mw,141,19,-151,23,81,-73,34,99,51,312,,,,,,,,,gmt,subduction_intraslab
080380A,,-35.46,-69.82,164,5.3,mw,2,20,93,179,70,89,65,87,25,270,,,,,,,,,gmt,subduction_intraslab
080487A,,-40.63,-73.66,64,5.4,mw,84,48,32,331,67,133,49,289,11,32,,,,,,,,,gmt,subduction_intraslab
080499C,,-31.87,-67.98,126,5.3,mw,155,45,-139,33,62,-53,10,98,56,353,,,,,,,,,gmt,subduction_intraslab
080697D,,-30.67,-71.89,15,5.5,mw,339,5,63,186,85,92,49,99,41,274,,,,,,,,,gmt,subduction_intraslab
081186E,,-31.19,-67.76,26,5.3,mw,187,49,167,285,80,41,36,155,20,50,,,,,,,,,gmt,subduction_intraslab
081285A,,-38.45,-73.94,17,6.2,mw,16,15,111,174,76,84,59,77,31,269,,,,,,,,,gmt,subduction_intraslab
081496F,,-42.36,-72.81,33,5.2,mw,215,29,-11,314,85,-119,34,69,43,197,,,,,,,,,gmt,subduction_intraslab
081891D,,-31.95,-71.9,46,5.2,mw,312,18,37,186,79,105,54,114,33,264,,,,,,,,,gmt,subduction_intraslab
081897B,,-30.08,-72.42,15,5.7,mw,4,24,96,177,66,87,69,82,21,269,,,,,,,,,gmt,subduction_intraslab
082085B,,-33.97,-72.55,39,5.2,mw,12,33,104,176,58,81,75,60,13,272,,,,,,,,,gmt,subduction_intraslab
082178A,,-31.79,-68.11,25,5.3,mw,218,9,79,49,81,92,54,321,36,138,,,,,,,,,gmt,subduction_intraslab
082498B,,-32.84,-69.32,115,5.1,mw,102,29,-106,300,62,-81,17,24,71,230,,,,,,,,,gmt,subduction_intraslab
082980A,,-39.75,-73.37,45,5.4,mw,171,29,140,298,72,67,57,177,23,45,,,,,,,,,gmt,subduction_intraslab
083079A,,-31.4,-67.06,27,5.5,mw,354,31,35,233,73,116,55,176,23,303,,,,,,,,,gmt,subduction_intraslab
090490F,,-30.92,-68.66,118,5.7,mw,215,44,-92,37,46,-88,1,126,88,0,,,,,,,,,gmt,subduction_intraslab
090586B,,-37.05,-72.53,80,5.3,mw,129,24,174,225,88,66,43,112,38,336,,,,,,,,,gmt,subduction_intraslab
090682C,,-32.08,-71.39,78,5.3,mw,68,21,-166,326,85,-69,37,37,46,256,,,,,,,,,gmt,subduction_intraslab
090704F,,-34.1,-72.49,14,5.2,mw,10,16,105,174,74,86,60,78,29,268,,,,,,,,,gmt,subduction_intraslab
090704I,,-34.14,-72.52,14,5.7,mw,6,10,102,174,80,88,55,81,35,266,,,,,,,,,gmt,subduction_intraslab
090804A,,-34.13,-72.4,15,5.1,mw,359,23,98,170,67,86,68,74,22,263,,,,,,,,,gmt,subduction_intraslab
090996A,,-32.06,-71.94,49,5.9,mw,334,40,55,196,58,116,66,156,10,268,,,,,,,,,gmt,subduction_intraslab
091004D,,-38.06,-73.24,12,5.2,mw,30,48,62,248,49,118,70,228,1,319,,,,,,,,,gmt,subduction_intraslab
091187B,,-31.67,-71.02,114,5.2,mw,52,10,-39,181,84,-98,38,278,51,82,,,,,,,,,gmt,subduction_intraslab
091198A,,-30.46,-71.55,37,5.1,mw,337,47,52,207,55,124,63,174,4,273,,,,,,,,,gmt,subduction_intraslab
091294B,,-31.26,-72.13,47,5.9,mw,306,21,51,167,74,103,59,96,28,246,,,,,,,,,gmt,subduction_intraslab
091483A,,-36.4,-73.65,10,5.4,mw,23,16,131,161,78,79,56,57,32,260,,,,,,,,,gmt,subduction_intraslab
091494C,,-31.23,-72.09,28,5.4,mw,26,32,131,160,66,68,62,36,18,267,,,,,,,,,gmt,subduction_intraslab
091591E,,-31.58,-69.96,123,5.8,mw,262,87,0,172,90,177,2,127,2,217,,,,,,,,,gmt,subduction_intraslab
091794D,,-32.48,-72.01,19,5.7,mw,11,26,83,199,64,93,71,116,19,286,,,,,,,,,gmt,subduction_intraslab
091981B,,-39.45,-74.94,15,5.5,mw,206,38,-53,342,61,-116,12,90,65,207,,,,,,,,,gmt,subduction_intraslab
092294C,,-32.07,-71.9,27,5.4,mw,61,36,21,314,78,124,46,259,25,18,,,,,,,,,gmt,subduction_intraslab
092402B,,-31.48,-69.12,120,6.2,mw,27,39,-94,212,51,-87,6,300,83,143,,,,,,,,,gmt,subduction_intraslab
092704F,,-32.72,-72.02,33,5.5,mw,17,21,109,177,70,83,64,75,25,272,,,,,,,,,gmt,subduction_intraslab
092803G,,-35.54,-71.11,105,5.1,mw,245,17,-66,39,74,-97,29,136,60,300,,,,,,,,,gmt,subduction_intraslab
093002B,,-35.17,-71.07,114,5.2,mw,222,23,-73,23,68,-97,23,119,66,281,,,,,,,,,gmt,subduction_intraslab
100192D,,-39.04,-74.96,15,5.5,mw,35,42,-51,167,58,-120,9,278,63,27,,,,,,,,,gmt,subduction_intraslab
100195A,,-31.33,-71.76,90,5.4,mw,180,18,-74,344,73,-95,28,77,62,246,,,,,,,,,gmt,subduction_intraslab
101098A,,-33.87,-72.48,20,5.6,mw,352,26,87,175,64,91,71,89,19,264,,,,,,,,,gmt,subduction_intraslab
101179B,,-33.41,-71.55,44,5.4,mw,13,24,96,187,66,87,69,91,21,278,,,,,,,,,gmt,subduction_intraslab
101190A,,-34.17,-72.07,15,5.4,mw,329,11,58,182,81,96,54,99,35,266,,,,,,,,,gmt,subduction_intraslab
101194A,,-32.22,-71.91,58,5.7,mw,284,33,37,162,71,118,56,107,21,231,,,,,,,,,gmt,subduction_intraslab
102094A,,-39.19,-70.8,170,5.9,mw,234,15,161,343,85,76,48,237,39,85,,,,,,,,,gmt,subduction_intraslab
102183A,,-30.69,-68.61,132,5.4,mw,323,30,-143,200,73,-65,24,271,56,141,,,,,,,,,gmt,subduction_intraslab
102485A,,-31.55,-68.73,124,5.5,mw,63,44,-105,263,48,-76,2,344,79,243,,,,,,,,,gmt,subduction_intraslab
102998B,,-32.56,-70.46,110,5.3,mw,165,47,164,266,78,44,39,136,20,29,,,,,,,,,gmt,subduction_intraslab
103093E,,-31.77,-68.16,126,5.8,mw,180,41,-125,43,58,-64,9,114,66,4,,,,,,,,,gmt,subduction_intraslab
110103B,,-35.48,-68.18,50,5.1,mw,250,65,-164,153,75,-26,7,203,28,109,,,,,,,,,gmt,subduction_intraslab
110301B,,-36.19,-72.02,100,5.1,mw,274,33,25,163,77,120,49,106,25,229,,,,,,,,,gmt,subduction_intraslab
110397G,,-30.99,-71.69,51,6.1,mw,352,31,88,175,59,91,76,88,14,263,,,,,,,,,gmt,subduction_intraslab
110399D,,-37.7,-73.93,15,5.3,mw,28,7,132,166,85,85,50,71,40,260,,,,,,,,,gmt,subduction_intraslab
110399E,,-37.7,-73.64,33,5.2,mw,96,55,179,187,89,35,25,57,23,316,,,,,,,,,gmt,subduction_intraslab
