id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
B080196F,1996-08-01T21:51:50,-70.84,-18.22,97.5,5.0,mw,230.0,35.0,-28.0,344.0,74.0,-122.0,23.0,98.0,30.0,353.0,50.0,219.0,-2.84e+16,-9350000000000000.0,3.775e+16,2.733e+16,-4.06e+16,2.087e+16,gcmt,gem:978440,subduction_intraslab
B121896A,1996-12-18T10:12:32,-71.17,-24.98,30.0,5.0,mw,180.0,44.0,75.0,21.0,48.0,104.0,79.0,1.0,11.0,191.0,2.0,100.0,2.163e+17,-6.02e+16,-1.561e+17,5.460000000000001e+16,1900000000000000.0,-1.65e+16,gcmt,gem:1002347,subduction_intraslab
B041397E,1997-04-13T23:20:38,-71.87,-18.56,50.5,5.1,mw,328.0,36.0,95.0,142.0,54.0,86.0,80.0,36.0,3.0,144.0,9.0,235.0,1.931e+17,-4.91e+16,-1.44e+17,4.93e+16,-5.44e+16,1.324e+17,gcmt,gem:1021706,subduction_intraslab
B051797B,1997-05-17T02:10:26,-70.06,-27.06,121.1,5.5,mw,251.0,23.0,-168.0,150.0,85.0,-67.0,36.0,220.0,23.0,328.0,45.0,83.0,-4.66e+16,1.03e+17,-5.639999999999999e+16,-8.46e+16,1.991e+17,-3.94e+16,gcmt,neic:1027534;gem:1027534,subduction_intraslab
B072197G,1997-07-21T17:54:17,-71.78,-29.97,33.0,5.4,mwc,14.0,22.0,109.0,173.0,70.0,83.0,65.0,71.0,7.0,176.0,24.0,269.0,1.17,-0.13,-1.04,0.25,-1.24,-0.09,us,gem:1038043,subduction_intraslab
pde19971015010333460_58,1997-10-15T01:03:33,-71.22,-30.933,58.0,7.1,mwc,175.0,85.0,-120.0,76.0,30.0,-10.0,38.772639572408025,110.01186933804826,30.2535182631348,352.0749786909064,36.51067545104992,236.49556840151448,-1.588e+19,1.69e+18,1.419e+19,-4.51e+18,4.588e+19,-7.99e+18,us,gcmt:C101597A;neic:1047434;gem:1047434,subduction_intraslab
B102697A,1997-10-26T01:35:46,-70.5,-26.47,65.9,5.1,mw,139.0,56.0,-42.0,255.0,57.0,-138.0,1.0,17.0,38.0,287.0,52.0,108.0,-4.966e+16,5.977e+16,-1.012e+16,2.039e+16,6.393e+16,-2.408e+16,gcmt,gem:1049311,subduction_intraslab
B011298C,1998-01-12T04:12:15,-70.81,-24.99,37.1,5.3,mw,336.0,22.0,74.0,173.0,69.0,96.0,66.0,94.0,6.0,351.0,23.0,258.0,1.84e+17,4.36e+16,-2.277e+17,2.5e+16,-2.273e+17,7.13e+16,gcmt,gem:1063853,subduction_intraslab
C013098B,1998-01-30T12:16:20,-70.62,-24.02,41.0,6.5,mw,8.0,17.0,105.0,172.0,74.0,86.0,61.0,76.0,4.0,174.0,28.0,266.0,2.26e+19,3.07e+18,-2.567e+19,5.649999999999999e+18,-3.669e+19,4.8e+17,gcmt,gem:1066970,subduction_intraslab
B041098B,1998-04-10T10:03:25,-70.19,-21.41,83.8,5.0,mw,167.0,82.0,5.0,76.0,85.0,172.0,9.0,31.0,81.0,221.0,2.0,121.0,-3e+16,9.78e+16,-6.780000000000001e+16,3.3700000000000004e+16,-1.61e+16,-1.564e+17,gcmt,gem:1091103,subduction_intraslab
1105661,1998-05-09T23:32:06,-71.404,-18.332,47.9,5.12,mw,139.0,60.0,84.0,330.0,30.0,100.0,43.30667348978101,213.1743052138128,10.262158417081652,313.0,44.873871730368165,53.38451152295829,5.45,-1.88,-3.57,2.23,-2.04,2.02,gem,,subduction_intraslab
1203965,1998-09-10T09:51:26,-70.721,-20.215,34.6,5.3,mw,3.0,18.0,95.0,178.0,72.0,88.0,44.94986096836202,85.2261637690986,1.9039447078903964,177.12782815185813,44.986894009422365,269.0319533071271,6.36,0.24,-6.6,0.47,-8.99,0.0,gem,,subduction_intraslab
B112398B,1998-11-23T09:30:21,-70.56,-23.77,53.4,5.2,mw,160.0,10.0,55.0,16.0,82.0,96.0,53.0,293.0,6.0,195.0,36.0,101.0,5.42e+16,-3800000000000000.0,-5.04e+16,4.98e+16,1.559e+17,6600000000000000.0,gcmt,gem:1325419,subduction_intraslab
B021799D,1999-02-17T21:59:02,-71.15,-21.4,41.1,5.1,mw,358.0,36.0,116.0,147.0,58.0,72.0,71.0,16.0,15.0,157.0,12.0,250.0,2.281e+17,-1.65e+16,-2.117e+17,1.002e+17,-6.68e+16,6.47e+16,gcmt,,subduction_intraslab
B070999A,1999-07-09T01:21:03,-71.33,-24.94,35.1,5.0,mw,343.0,26.0,52.0,205.0,70.0,107.0,61.0,140.0,16.0,19.0,23.0,282.0,1.688e+17,8.11e+16,-2.499e+17,-1.0149999999999998e+17,-2.0670000000000003e+17,-4.79e+16,gcmt,gem:1654414,subduction_intraslab
B091099E,1999-09-10T17:16:29,-71.22,-29.74,54.8,5.0,mwc,250.0,46.0,-168.0,151.0,81.0,-45.0,23.0,208.0,45.0,322.0,37.0,100.0,-0.85,2.94,-2.08,-0.64,3.14,-1.87,us,gem:1655884,subduction_intraslab
B110699A,1999-11-06T00:57:04,-71.58,-29.95,54.6,5.2,mwc,4.0,25.0,34.0,242.0,76.0,111.0,54.0,177.0,20.0,57.0,28.0,315.0,3.26,-0.54,-2.72,-6.3,-3.28,-4.03,us,gem:1649404,subduction_intraslab
B111899C,1999-11-18T05:44:15,-69.94,-25.22,69.2,5.1,mw,166.0,10.0,-70.0,326.0,80.0,-93.0,35.0,59.0,3.0,326.0,54.0,232.0,-3.1190000000000004e+16,4120000000000000.0,2.707e+16,5.26e+16,-7.629e+16,-1.388e+16,gcmt,gem:1650969,subduction_intraslab
C010800F,2000-01-08T11:59:31,-70.66,-23.21,41.0,5.9,mw,356.0,18.0,98.0,167.0,72.0,87.0,63.0,73.0,3.0,168.0,27.0,259.0,2.251e+18,1.96e+17,-2.448e+18,7.8e+17,-3.175e+18,4.37e+17,gcmt,gem:2348963,subduction_intraslab
B050900B,2000-05-09T00:45:51,-70.44,-25.92,57.0,5.2,mw,12.0,20.0,128.0,152.0,74.0,77.0,59.0,45.0,12.0,156.0,28.0,253.0,4.092e+16,940000000000000.0,-4.186e+16,3.454e+16,-5.283e+16,3650000000000000.0,gcmt,gem:1735264,subduction_intraslab
1739170,2000-08-18T13:21:04,-70.216,-19.372,70.0,5.19,mw,23.0,66.0,-96.0,216.0,25.0,-78.0,44.84978750118626,297.53436014118284,8.149573699247943,199.34442747869488,43.99863399242203,101.39587621462238,-5.17,0.54,4.62,-1.78,-4.7,3.13,gem,,subduction_intraslab
B112700B,2000-11-27T10:54:36,-70.68,-24.72,49.9,5.1,mw,340.0,47.0,4.0,247.0,87.0,137.0,31.0,194.0,47.0,64.0,26.0,302.0,1.1180000000000002e+16,2.01e+16,-3.128e+16,-3.164e+16,-2.927e+16,-3.916e+16,gcmt,gem:1742540,subduction_intraslab
C112900B,2000-11-29T10:25:19,-70.89,-24.63,53.0,5.9,mw,207.0,12.0,-56.0,352.0,80.0,-97.0,35.0,88.0,7.0,353.0,54.0,254.0,-1.255e+18,2.19e+17,1.036e+18,5.4800000000000006e+17,-3.107e+18,2.7700000000000003e+17,gcmt,gem:1742576,subduction_intraslab
B022201B,2001-02-22T07:55:57,-71.63,-27.47,27.3,5.0,mw,6.0,12.0,119.0,157.0,80.0,84.0,55.0,60.0,6.0,158.0,34.0,252.0,9.51e+16,-4700000000000000.0,-9.05e+16,9.83e+16,-2.165e+17,8699999999999998.0,gcmt,gem:2042166,subduction_intraslab
