id,time_iso,longitude,latitude,depth,mag,mag_type,strike1,dip1,rake1,strike2,dip2,rake2,T_plunge,T_azimuth,N_plunge,N_azimuth,P_plunge,P_azimuth,Mrr,Mtt,Mpp,Mrt,Mrp,Mtp,source,dups,class
76266,1995-10-12T22:57:11,-70.355,-23.09,34.4,5.55,mw,26.0,27.0,127.0,165.0,69.0,73.0,38.91139201738938,49.17270464401781,20.97555075213224,157.20000464378097,43.700421833235,268.6916803969298,1.75,0.08,-1.83,0.81,-1.74,-0.25,gem,,subduction_interface
77145,1995-10-16T16:36:20,-70.549,-23.28,29.0,5.68,mw,17.0,27.0,115.0,170.0,66.0,78.0,41.03434704949401,56.913716153446046,16.388968525993864,161.74495441399597,44.39149794245628,268.4787346685103,2.96,0.34,-3.29,0.76,-2.56,-0.19,gem,,subduction_interface
B101695A,1995-10-16T16:36:24,-71.31,-23.5,15.0,5.2,mw,17.0,27.0,115.0,170.0,66.0,78.0,67.0,58.0,11.0,175.0,20.0,269.0,2.955e+17,3.3700000000000004e+16,-3.292e+17,7.64e+16,-2.562e+17,-1.93e+16,gcmt,,subduction_interface
B103195A,1995-10-31T01:55:57,-71.32,-28.96,33.0,5.7,mwc,20.0,11.0,128.0,162.0,81.0,83.0,53.0,64.0,7.0,163.0,36.0,258.0,1.23,0.65,-1.88,1.41,-4.38,0.17,us,gem:82192,subduction_interface
B113095B,1995-11-30T13:15:44,-71.48,-27.93,15.0,5.4,mw,12.0,21.0,109.0,171.0,70.0,83.0,64.0,69.0,7.0,174.0,25.0,267.0,2.968e+17,1.62e+16,-3.131e+17,7.45e+16,-3.561e+17,-7199999999999999.0,gcmt,neic:72559;gem:72559,subduction_interface
951917,1996-03-07T08:38:59,-70.37,-23.173,31.8,5.51,mw,3.0,14.0,98.0,174.0,76.0,88.0,44.93930943762732,82.04400389794887,2.1794006492362845,174.22036517198148,44.9778310633245,266.39965629228067,1.13,-0.07,-1.06,0.23,-2.01,0.02,gem,,subduction_interface
972040,1996-06-25T23:11:14,-69.988,-24.726,51.4,5.17,mw,170.0,71.0,96.0,331.0,20.0,72.0,44.27816235628761,269.5435515604736,7.18107215070654,172.48645080059282,44.82643517534721,75.29225496926648,3.57,0.94,-4.51,0.92,-5.55,1.88,gem,,subduction_interface
973445,1996-07-03T16:48:28,-70.383,-23.284,28.8,5.86,mw,20.0,25.0,122.0,165.0,69.0,76.0,40.88479181994425,53.13976493445921,17.13252066432,158.61853963357726,44.12886460933371,266.0177441628382,4.81,0.78,-5.58,1.94,-5.22,-0.25,gem,,subduction_interface
B070396C,1996-07-03T16:48:33,-71.22,-23.24,15.0,5.4,mw,20.0,25.0,122.0,165.0,69.0,76.0,63.0,53.0,13.0,171.0,23.0,266.0,4.8070000000000006e+17,7.82e+16,-5.5890000000000006e+17,1.94e+17,-5.224e+17,-2.52e+16,gcmt,,subduction_interface
B081596B,1996-08-15T06:25:36,-71.25,-17.45,72.0,5.1,mw,149.0,39.0,-174.0,55.0,87.0,-51.0,31.0,114.0,39.0,232.0,36.0,358.0,-1.325e+16,-6.233e+16,7.557e+16,-7.263e+16,-6.236e+16,3.931e+16,gcmt,gem:980929,subduction_interface
B052597C,1997-05-25T18:57:31,-71.2,-23.24,15.0,5.1,mw,0.0,25.0,92.0,178.0,65.0,89.0,70.0,86.0,1.0,178.0,20.0,269.0,1.471e+17,3.47e+16,-1.818e+17,5300000000000000.0,-1.3460000000000002e+17,5000000000000000.0,gcmt,gem:1028978,subduction_interface
pde19970706095400760_19,1997-07-06T09:54:00,-71.872,-30.058,23.0,6.8,mwc,350.0,25.0,90.0,170.0,65.0,90.0,45.000000000000014,80.0,4.770832022195277e-15,170.0,44.99999999999999,260.0,1.315e+19,-8.8e+17,-1.227e+19,6.5e+17,-1.448e+19,1.7e+17,us,gcmt:C070697A;neic:1035633;gem:1035633,subduction_interface
B071097E,1997-07-10T14:55:52,-71.25,-22.95,15.0,5.3,mw,14.0,17.0,100.0,184.0,73.0,87.0,62.0,89.0,3.0,185.0,28.0,276.0,4.07e+17,-6800000000000000.0,-4.003e+17,-2.92e+16,-6.049e+17,-6.3e+16,gcmt,gem:1036298,subduction_interface
pde19970719122257310_26,1997-07-19T12:22:57,-71.684,-29.281,26.0,5.9,mwc,315.0,55.0,60.0,180.0,45.0,126.0,12.860679260604114,347.81556423275043,44.81098549602642,90.92472418042564,42.34665367452149,245.805427089543,4.92e+17,1.913e+17,-6.833e+17,-2.901e+17,-2.58e+17,2.502e+17,us,gcmt:B071997C;neic:1037644;gem:1037644,subduction_interface
pde19980401224256900_9,1998-04-01T22:42:56,-74.874,-40.316,9.0,6.7,mwc,350.0,65.0,-90.0,170.0,25.0,-90.0,44.99999999999999,260.0,3.1805546814635176e-15,170.0,45.000000000000014,80.0,-1.18e+19,8.1e+17,1.099e+19,1.5e+17,-3.5000000000000006e+17,3.72e+18,us,gcmt:C040198D;neic:1089488;gem:1089488,subduction_interface
1143662,1998-06-03T21:34:50,-69.98,-23.902,47.1,5.46,mw,13.0,16.0,113.0,170.0,76.0,84.0,44.35119133154145,70.32490921016279,7.086841443115381,167.3058482182696,44.77664965658731,264.3917819191841,0.86,0.13,-0.98,0.33,-1.6,-0.01,gem,,subduction_interface
B071898D,1998-07-18T09:57:13,-70.84,-28.31,46.9,5.4,mwc,8.0,17.0,119.0,158.0,75.0,82.0,59.0,57.0,8.0,161.0,29.0,255.0,0.8,0.14,-0.94,0.58,-1.34,0.17,us,gem:1167371,subduction_interface
pde19980903173758240_27,1998-09-03T17:37:58,-71.715,-29.45,27.0,6.6,mwc,215.0,70.0,100.0,8.0,22.0,64.0,42.91960047322896,321.0683347759985,12.168370968376864,219.5013658114048,44.5328763238511,117.25344272790552,3.39e+18,9.01e+17,-4.292e+18,-2.587e+18,-6.107e+18,3.5e+17,us,gcmt:C090398F;neic:1202810;gem:1202810,subduction_interface
B120499G,1999-12-04T17:06:51,-71.22,-28.5,34.3,5.6,mwc,219.0,43.0,131.0,349.0,59.0,59.0,62.0,208.0,27.0,6.0,9.0,101.0,1.929e+17,8.68e+16,-2.797e+17,-5.16e+16,9.09e+16,-8.37e+16,us,neic:1657955;gem:1657955,subduction_interface
B022100C,2000-02-21T14:36:22,-71.46,-29.81,33.0,5.1,mwc,196.0,31.0,114.0,349.0,62.0,76.0,70.0,229.0,12.0,355.0,16.0,89.0,4.71,0.71,-5.41,-1.17,3.04,-0.19,us,gem:1733032,subduction_interface
1832606,2001-02-27T02:12:58,-71.407,-27.893,15.0,5.19,mw,9.0,28.0,120.0,155.0,66.0,75.0,39.36680816271357,39.55619880262111,19.708016244126327,146.64715156674413,44.08101008313286,256.9449246526369,4.69,2.08,-6.76,2.15,-4.43,1.82,gem,,subduction_interface
pde20010303115813350_33,2001-03-03T11:58:13,-74.555,-38.766,8.0,5.9,mwc,0.0,60.0,-90.0,180.0,30.0,-90.0,45.00000000000001,270.0,6.0766485035016906e-15,0.0,44.99999999999999,90.0,-53000000000.0,-2100000000.0,55100000000.0,16000000000.0,-29500000000.0,20100000000.0,us,neic:1780670;gem:1780670,subduction_interface
B062701C,2001-06-27T23:04:26,-71.65,-31.51,33.0,4.9,mwc,158.0,46.0,67.0,9.0,48.0,112.0,74.0,349.0,16.0,174.0,1.0,83.0,,,,,,,us,,subduction_interface
2903825,2002-02-22T23:10:57,-70.36,-25.5,46.8,5.32,mw,5.0,24.0,93.0,182.0,66.0,89.0,44.9496600411755,89.08971299272366,1.819976743214012,180.90741066309155,44.99254856505869,272.7278325496342,8.29,1.21,-9.49,-0.24,-7.78,-0.69,gem,,subduction_interface
6617808,2003-03-19T18:33:13,-70.601,-19.609,32.2,5.11,mw,3.0,43.0,114.0,152.0,52.0,69.0,14.90394510794902,1.0464376314886863,42.35938785981871,105.09153284463925,43.8463612020711,256.23460435567,5.17,0.55,-5.72,1.55,-0.59,1.49,gem,,subduction_interface
pde20030620133041640_33,2003-06-20T13:30:41,-71.637,-30.608,32.0,6.8,mwc,180.0,60.0,90.0,360.0,30.0,90.0,45.00000000000001,270.0,6.0766485035017024e-15,0.0,44.99999999999999,90.0,1.42e+19,2.2e+17,-1.44e+19,7.4e+17,-1.01e+19,2.5e+17,us,gcmt:C062003G;neic:6942053;gem:6942053,subduction_interface
B072603I,2003-07-26T14:10:16,-70.94,-28.2,36.0,5.5,mwc,26.0,26.0,110.0,184.0,66.0,81.0,68.0,77.0,8.0,188.0,20.0,281.0,1.7,-0.42,-1.28,0.12,-1.36,-0.33,us,gem:7007687,subduction_interface
B100403F,2003-10-04T18:15:55,-71.3,-28.88,29.2,5.2,mwc,331.0,48.0,40.0,211.0,62.0,130.0,54.0,173.0,35.0,10.0,8.0,274.0,5.570000000000001e+16,2.7800000000000004e+16,-8.36e+16,-4.38e+16,-1.7199999999999998e+16,-1600000000000000.0,us,gem:7150137,subduction_interface
C200502040915A,2005-02-04T09:15:36,-73.78,-37.87,22.8,4.9,mwc,356.0,42.0,11.0,258.0,83.0,131.0,38.0,204.0,41.0,72.0,26.0,316.0,5250000000000000.0,5040000000000000.0,-1.03e+16,-2.46e+16,1160000000000000.0,-1.93e+16,us,,subduction_interface
200503291638A,2005-03-29T16:38:00,-72.38,-33.76,20.0,5.3,mw,6.0,17.0,100.0,175.0,73.0,87.0,62.0,80.0,3.0,176.0,28.0,267.0,5.88e+16,8500000000000002.0,-6.730000000000001e+16,9900000000000000.0,-9.52e+16,600000000000000.0,gmt,gcmt:C200503291638A;gcmt:C200503291638A;us:C200503291638A;gem:7486834,subduction_interface
C200504201040A,2005-04-20T10:40:51,-71.42,-17.86,44.2,5.2,mw,172.0,54.0,-165.0,73.0,78.0,-37.0,16.0,127.0,51.0,239.0,34.0,26.0,-1.11e+16,-750000000000000.0,1.19e+16,-9280000000000000.0,-8179999999999998.0,2.09e+16,gcmt,,subduction_interface
C200507220014A,2005-07-22T00:14:41,-71.07,-29.34,50.5,5.1,mwc,97.0,26.0,7.0,360.0,87.0,116.0,42.0,295.0,26.0,178.0,36.0,67.0,3980000000000000.0,4440000000000000.0,-8420000000000000.0,-2630000000000000.0,4.6e+16,2.29e+16,us,gem:7364704,subduction_interface
C200511281633A,2005-11-28T16:33:21,-70.96,-29.31,48.6,5.5,mwc,254.0,9.0,-169.0,153.0,88.0,-81.0,43.0,234.0,9.0,333.0,46.0,72.0,-2e+16,4.01e+16,-2.01e+16,-1.01e+17,2.06e+17,-1.97e+16,us,gem:7781050,subduction_interface
C200512311214A,2005-12-31T12:14:02,-71.52,-28.99,25.0,5.0,mwc,311.0,18.0,5.0,217.0,88.0,108.0,44.0,144.0,18.0,36.0,41.0,290.0,709999999999999.9,1.3e+16,-1.3700000000000002e+16,-2.25e+16,-3.2400000000000004e+16,90000000000000.0,us,gem:8226838,subduction_interface
200601052251A,2006-01-05T22:51:00,-73.52,-36.43,20.0,5.2,mw,19.0,16.0,104.0,184.0,74.0,86.0,60.0,88.0,4.0,185.0,29.0,277.0,3.7e+16,5170000000000000.0,-4.22e+16,-4010000000000000.0,-6.64e+16,-9040000000000000.0,gmt,gcmt:C200601052251A;gcmt:C200601052251A;us:C200601052251A;gem:8012117,subduction_interface
C200604152350B,2006-04-15T23:50:14,-72.0,-29.77,19.8,6.0,mwc,1.0,27.0,85.0,186.0,63.0,93.0,72.0,102.0,2.0,5.0,18.0,274.0,9.99e+17,8000000000000000.0,-1.01e+18,-1.06e+17,-7.28e+17,-6.4e+16,us,gem:8320618,subduction_interface
C200604301917A,2006-04-30T19:17:25,-71.52,-27.17,15.4,6.7,mw,11.0,14.0,106.0,175.0,76.0,86.0,59.0,79.0,4.0,176.0,31.0,268.0,4.55e+18,3.3e+17,-4.88e+18,9.8e+17,-8.86e+18,-2.1e+17,gcmt,neic:10698202;gem:10698202,subduction_interface
C200604302141A,2006-04-30T21:41:07,-71.55,-27.28,13.4,6.7,mw,14.0,18.0,112.0,171.0,73.0,83.0,61.0,70.0,7.0,173.0,28.0,267.0,3.44e+18,4.98e+17,-3.94e+18,1.01e+18,-5.28e+18,-1.22e+17,gcmt,gem:8321414,subduction_interface
8338313,2006-05-02T04:11:19,-71.289,-27.422,16.0,5.21,mw,181.0,71.0,93.0,352.0,20.0,81.0,44.81787492860303,275.82199041011893,3.597355317732402,182.24039585893664,44.95655800598123,88.64139795161316,5.19,0.05,-5.24,-0.3,-6.5,0.29,gem,,subduction_interface
C200605021342A,2006-05-02T13:42:40,-71.85,-27.64,12.0,5.0,mw,359.0,21.0,92.0,177.0,69.0,89.0,66.0,85.0,1.0,177.0,24.0,267.0,6.64e+16,3500000000000000.5,-6.979999999999999e+16,4900000000000000.0,-7.33e+16,3000000000000000.0,gcmt,gem:8338322,subduction_interface
8338323,2006-05-02T13:58:30,-71.366,-27.431,15.4,5.24,mw,182.0,74.0,93.0,352.0,16.0,80.0,44.84599477885924,276.3627154835696,3.399120961488185,182.9758745289356,44.95258517772294,89.57639376652764,0.46,0.03,-0.49,-0.03,-0.77,0.03,gem,,subduction_interface
